Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:4	idm169454					 This section discusses what it means to live a pure life (*3:3*). Being **born into God’s family** demands purification; a life of sin—a continual lack of purity—is evidence that someone is not really God’s child. Sin is incompatible with the new nature derived from the new birth. John wants believers to **do what is right** and thus demonstrate that they are joined to Christ and his righteousness. Those who are children of God **do not make a practice of sinning***,* but this differs from the sort of “sinlessness” that the false teachers claimed (see *1:5-10* and *corresponding study notes*).\n\n
3:6	idm169467					 **continues to live in him** (Greek menō): This indicates “abiding” and “remaining” (*John 15:1-8*) in contrast to departing into falsehood. To the extent that we live in continual, dependent fellowship with Christ and in faithfulness to the apostles’ teachings, we **will not sin**. • **keeps on sinning:** This verb denotes sin as an ongoing, repeated action. John was not saying that anyone who sins once **does not know** God (i.e., has no relationship with God). But if we persist in sin, we demonstrate a lack of relationship with God.\n\n
3:8	idm169479					 **destroy:** This does not mean “to annihilate” but “to break down” (see *Eph 2:14*), “to undo,” or “to render ineffective.” Christ did not obliterate Satan; he came to undo **the works of the devil** by freeing people from sin and its awful consequences.\n\n
3:9	idm169488					 To **live righteously** means to live in a right relationship with God. (This is in contrast to the false teachers, who held that life in the spirit could not be contaminated by any behavior in a physical body.) This does not mean that we live perfect lives (*1:8*), but that we keep ourselves in a good relationship with God (*1:9*).\n\n
3:11	idm169497					 John now focuses on the believers’ need to love one another (see *John 13:34*).\n\n
3:12	idm169504					 **Cain had been doing what was evil:** Cain was jealous that Abel received approval from God; this jealousy led to murder (*Gen 4:8*). Hatred is judged, just as the outward act that results from it (see *Matt 5:21-22*).\n\n
3:14	idm169513					 Having **love** for **our brothers and sisters who are believers** is tangible evidence that we have experienced rebirth in Christ and will have eternal **life** rather than **death** (i.e., condemnation; see *Rom 6:23*; *Jas 5:20*; *Rev 21:8*).\n\n
3:16	idm169526					 Christ’s example shows that **real love** involves self-sacrifice. We do this by becoming truly concerned about the needs of others and by unselfishly giving time, effort, prayer, possessions, and even our lives to supply those needs.\n\n
3:19	idm169533					 Those who truly love (*3:16-18*) have confidence that God accepts them because real love is primary evidence of real faith and of new life in Christ (see *4:7-8*).\n\n
3:23	idm169541					 John here gives a new criterion for discerning who has the Spirit. The Spirit is not the possession of an elite who are enlightened without their lives being changed. Instead, the Spirit comes to all believers and stimulates obedient discipleship (*Gal 5:22-23*).\n\n
4:1	idm169548					 Those who **belong to God** (*4:4*) can distinguish spiritual truth from error, because the Spirit’s presence (*3:23-24*) teaches them (see *2:20*, *27*; *John 14:15-26*; *16:5-15*). Yet John provides concrete tests for the believers to apply so that there will be no confusion. These tests are a starting point for true teachers, not an exhaustive set; they were designed to address the false teachings that were being promoted in the churches of John’s readers.\n\n
4:1	idm169561					 **everyone who claims to speak by the Spirit** (literally *every spirit*): The teachers who left John’s churches claimed to be **prophets***,* but the true prophet is an instrument for the Holy Spirit’s messages (*Acts 4:25*; *1 Tim 4:1*; *Rev 19:10*). Every speaker should be tested against what the Holy Spirit has said through the apostles (*1 Jn 4:2-3*, *6*).\n\n
4:2	idm169576					 **If a person claiming to be a prophet:** John outlines a doctrinal test for prophets and teachers. Those who have the Spirit of God confess **that Jesus Christ came in a real body**. In other words, they must affirm the reality that Jesus is both fully man and fully God. Prophets and teachers who deny these basic teachings are antichrists (*2:18*). Certain false teachers in John’s day (the Docetists) taught that Jesus Christ only seemed to have a human body but did not really have one. They thereby denied that God became flesh; see *1:1-3*; *John 1:14*).\n\n
4:5	idm169587					 The **world’s viewpoint** is one of systematic evil, opposed to God (*2:15-17*).\n\n
4:6	idm169595					 John tests the reality of a person’s Christianity by whether they listen to and agree with the teachings of the apostles. • The **Spirit of truth** is the Holy Spirit (*John 14:17*, *26*; *15:26*; *16:13-15*), who teaches the truth about Christ (*1 Jn 2:20*, *27*). • False prophets have **the spirit of deception***,* the spirit of antichrist, which leads people away from Christ (see *study note on 2:22*). Therefore, union with the historic body of Christ and the consensus of teaching that began with the apostles is a sign of fidelity to Christ’s work in the world.\n\n
4:7	idm169611					 John explains the source of a Christian’s love and its outworking.\n\n
4:8	idm169617					 **God is love***,* the source and embodiment of all love. This concept and the concept that “God is light” (*1:5*) form the foundation on which John writes this letter.\n\n
4:9	idm169626					 Jesus Christ, sent from God the Father, embodied and demonstrated God’s love in his life on earth and in his sacrificial death on the cross as an atoning **sacrifice**.\n\n
4:11	idm169633					 Those who have received God’s love cannot help but spontaneously **love** those who have done the same. As this love flows through us to **each other**, it becomes evident that we love God.\n\n
4:15	idm169641					 Those who believe in Christ **have God living in them, and they live in God**. The Father and the Son experience this fellowship (*John 10:38*; *14:10*; *17:21*). Experiencing God in this way is a special privilege for believers (see *John 14:20*; *15:5*; *17:21-24*).\n\n
4:17	idm169654					 **our love grows more perfect:** The Greek word translated *grows more perfect* does not mean flawless, but mature and complete. We mature as our relationship with God grows, and God’s love makes our love complete. • Experiencing and expressing God’s love and doing what it requires does not *make* us acceptable to God, but it does give us the assurance that we *have been* accepted, and our fears of the final **judgment** melt away.\n\n
4:18	idm169665					 **perfect love expels all fear:** As we live with Christ and grow more mature and complete in God’s love, we have confidence in facing the day of judgment, which will be terrifying for those who don’t know God (*Acts 24:25*; *Rom 2:16*). • Based on consciousness of guilt, **fear** anticipates a deserved **punishment***,* producing dread that is itself a foretaste of that punishment. Christ died to set us free from this dread (*Heb 2:14-15*).\n\n
4:19	idm169678					 God **loved us first***,* while we were sinners, not only after we gave sin up (*Rom 8:5-11*). God started the process; when he loved us he enabled us to respond to him in love and to extend that love to others.\n\n
5:1	idm169687					 Those who believe that **Jesus is the Christ** and **the Son of God** have been born spiritually as **children** of God (see *John 20:31*). Such people are empowered by the Spirit of God to love him and others, and by their faith to obey God and overcome the evil temptations of **the world**. Through **faith***,* they can love God and live in obedience to him.\n\n
5:6	idm169700					 **And Jesus Christ was revealed as God’s Son by his baptism in water and by shedding his blood on the cross** (literally *This is he who came by water and blood*): John’s contemporary, the heretic Cerinthus, taught that “the Christ” descended as a spirit on the man Jesus when he was baptized but left him before he died. The truth is that Jesus’ baptism and death confirmed his identity as the Christ, the Son of God. Jesus of Nazareth was and is truly the Christ, the Son of God, from the beginning and forever.\n\n
5:7	idm169708					 **three witnesses:** The **Spirit** descended on Christ at his baptism (see *John 1:32-34*). The **water** is the water in which Christ was baptized (see *Matt 3:13-15*; *Mark 1:9-11*). The **blood** is the blood that Christ shed at his crucifixion (see *Mark 15:37-39*). **All three** proclaim Jesus as God’s Son (*1 Jn 5:6*). • After the phrase *three witnesses,* a few very late manuscripts add *in heaven—the Father, the Word, and the Holy Spirit, and these three are one. And we have three witnesses on earth.* The longer version was written in Latin several centuries after John to explain the three elements (water, blood, and Spirit) as symbols of the Trinity. This explanation found its way into some Latin editions of 1 John, including later copies of the Latin Vulgate. Eventually, Erasmus translated it into Greek and included it in what became the *Textus Receptus,* the “received text,” which is why it was included in the King James Version. The longer version cannot be found in any Greek manuscript prior to the 1700s and was never cited by any of the early fathers of the church. For these reasons, few modern English translations recognize the longer version as part of the authentic text.\n\n
5:11	idm169727					 **Whoever has the Son has life:** Those who have the Son of God living in them have God’s **eternal life** now—they enjoy the presence of God’s Spirit (*2:20*, *25*, *27*), and they have the guarantee of eternity with God (see *Eph 1:13-14*).\n\n
5:16	idm169739					 Sins that **lead to death** are those involving apostasy (see *Matt 12:31-32*; *Heb 6:4-6*). In the context of this letter, apostasy involves leaving the apostolic faith and joining a heretical, anti-Christian movement such as those denounced in John’s letters.\n\n
5:17	idm169748					 **not every sin leads to death:** Those sins that do not involve ultimate apostasy can end in repentance and restoration (see *Jas 5:20*).\n\n
5:20	idm169756					 The NLT interprets the phrase **the true God** as referring to God, since the next phrase refers to **his Son, Jesus Christ**. John is also saying that Jesus Christ **is the only true God** (see *John 1:1*, *18*; *20:28*; *Rom 9:5*; *Titus 2:13*; *2 Pet 1:1*). • To have **fellowship with** Jesus Christ is to have eternal life, because **he is eternal life** (*1 Jn 5:12*; see *John 1:4*; *3:16*; *14:6*; *20:31*).\n\n
5:21	idm169778					 In closing, John exhorts his flock to **keep away from anything that might take God’s place in your hearts** (literally *keep yourselves from idols*). In the context of 1 John, the primary idol would be any false teaching that takes people away from Jesus Christ, who is at once fully man and fully God.\n\n
