Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
4:9	idm25508					 A second memorial **of twelve stones in the middle of the Jordan** was submerged as soon as the river resumed its flow. The monument’s top would be visible in the dry summer seasons. • Their existence **to this day** indicates that the memorials stood for generations, until the final editing of the book (see *Joshua Book Introduction*, “Author and Date”).\n\n
4:14	idm25517					 Now that God had brought the Israelites safely across the Jordan River, Israel recognized God’s presence with Joshua as **a great leader** and **revered him as much as they had revered Moses**. Their confidence in Joshua would be crucial in the years ahead.\n\n
4:18	idm25525					 After Israel crossed the river, the Jordan **overflowed its banks as before**. These events could not occur without God’s intervention.\n\n
4:19	idm25532					 **The tenth day of the first month** occurred a few days before Passover. • **Gilgal** became an important worship center for early Israel. Although its location is uncertain, it was somewhere just east or northeast of Jericho. Its name (which means “wheel of a cart,” cp. *Isa 28:28*) implies that Joshua set the twelve stones in a circle (cp. *study note on Josh 5:9*).\n\n
4:24	idm25542					 In addition to future generations of Israelites, **all the nations of the earth** were to understand God’s power. At least some individuals in every group respond to the God who cares for them (*Rev 7:9-10*).\n\n
5:1	idm25550					 After news of Israel’s crossing of the Jordan River spread, all of southern Canaan was in a state of alert awaiting Israel’s expected invasion. • With Israel’s impossible crossing of the Jordan, the Canaanites **lost heart and were paralyzed with fear**. They knew they faced the people of a God more powerful than any they worshiped.\n\n
5:2	idm25557					 Before the Israelites turned their attention to Jericho, God directed Joshua to perform the covenant renewal ceremony of circumcising all the males born in the forty years since the exodus from Egypt. Because the land was part of the covenant promise, Israel’s men needed to demonstrate their personal participation in the covenant through circumcision in order to enter into the land. • Flint is found in a natural state, so **flint knives** were mandated for circumcision as a symbol of purity or holiness.\n\n
5:3	idm25564					 The name **Gibeath-haaraloth** (“hill of foreskins”) suggests that the circumcision ritual took place on a hill outside Israel’s camp at Gilgal.\n\n
5:4	idm25571					 This unexpected detour in the narrative provides an important reminder of Israel’s earlier refusal to believe that God would bring them safely into the land of Canaan (*Num 14*). This summary of God’s judgment upon their fathers reminded the present generation that trusting in God was still necessary if they were to occupy the land their ancestors had forfeited. Further, it signaled the completion of God’s judgment upon the earlier generation.\n\n
5:8	idm25578					 **until they were healed:** Recovery from circumcision, a relatively minor surgery, usually takes about three days if no complications occur.\n\n
5:9	idm25585					 **Gilgal** sounds like the Hebrew word *galal* (“to roll”)—this place was where God **rolled away** the reproach of Egypt.\n\n
5:10	idm25594					 The Passover lamb was slain **on the evening of the fourteenth day of the first month.** Just as the Passover in Egypt marked the exodus from slavery, the celebration of this **Passover** in Canaan marked the attainment of the goal God had been leading the Israelites toward. This Passover also anticipated God’s promised rest for his people in their new land. • This was apparently the first Passover Israel had celebrated since they had been encamped at Sinai (*Num 9:1-5*). For the younger Israelites, it was their first Passover ever; for the older ones, their first since childhood. Celebrating the Passover after such a long lapse, particularly on the eve of the campaign to take the Promised Land, heightened both the joy and the solemnity of the occasion.\n\n
5:11	idm25603					 God’s daily provision of **manna** (*Exod 16:31*; *Num 11:9*) could cease because the produce from the land was now available.\n\n
5:11	idm25612					 Israel reinstituted the Festival of Unleavened Bread, observed for seven days following Passover (*Lev 23:6*). The people ate **unleavened bread and roasted grain,** a favorite food of the harvest season (see *Ruth 2:14*).\n\n
5:12	idm25621					 Israel harvested the **crops** that the people of Jericho did not have time to harvest before Israel crossed the Jordan.\n\n
5:13	idm25628					 **The commander of the** Lord**’s army** gave Joshua instructions for conducting the siege of Jericho (*6:2-5*). Like God’s earlier message to Joshua (*1:1-9*), this encounter was to encourage Joshua on the eve of action against the enemy.\n\n
5:13	idm25639					 **Joshua** was scouting the land and the city’s defenses **near the town of Jericho** to follow up on the report of the two spies (*2:23-24*). Joshua demonstrated personal courage when he approached the unknown figure whose **sword** was already drawn.\n\n
5:14	idm25649					 **Joshua fell with his face to the ground in reverence** when he understood who stood before him. Joshua’s action demonstrated that he was available for God’s service, wholeheartedly and without reservation. • Scholars disagree whether the **commander** was an appearance of God, the pre-incarnate Christ, or an angel. His reference to himself as **commander of the** Lord**’s army** might imply that he was an angel. However, he did not prevent Joshua from worshiping him, as angels usually did (e.g., *Rev 22:8-9*; cp. *Acts 10:25-26*).\n\n
5:15	idm25662					 **Take off your sandals, for the place . . . is holy:** This was what God told Moses at the burning bush (*Exod 3:5*). Joshua certainly recognized the similarity. This encounter would have encouraged Joshua of God’s blessing on Israel’s first action against Canaan.\n\n
6:1	idm25670					 **Jericho** guarded two important entrances into the heart of the hill country. If the Israelites did not conquer the city first, they would leave a well-armed enemy at their back, standing between the Israelite forces and their families encamped at Gilgal. They had to conquer Jericho first.\n\n
6:2	idm25677					 God’s reassuring words, **“I have given you Jericho,”** must have lifted Joshua’s spirits. All Joshua had to do was obey God, and he had a lifetime of practice at that.\n\n
6:4	idm25684					 **Seven** is a biblical number of perfection. • The seven **priests** were to precede **the Ark***,* the emblem of God’s presence, at the head of Israel’s forces. This arrangement symbolized that God himself fought against the town. Israel had only to march and observe, then shout and observe, and finally mop up after God delivered the town into their hands. • The **ram’s horn** (Hebrew *shofar*) could sound several pitches to signal either battle or worship. In battle, the shofar alerted troops or townsfolk to an enemy’s approach or sounded the call to advance or retreat.\n\n
6:6	idm25696					 **The Ark**, the priests **blowing the horns,** and the military honor guard all symbolized God’s presence and his leadership of the siege.\n\n
6:10	idm25704					 Warriors would often **shout** in battle to lift their morale and intimidate the enemy. • **until I tell you:** After thirteen circuits of Jericho by Israel’s army with only the sound of trumpets, the psychological shock when Jericho’s defenders heard shouting would be devastating.\n\n
6:15	idm25712					 Marching around Jericho **seven times** on **the seventh day** again symbolized that this was God’s battle.\n\n
6:16	idm25720					 Joshua’s command, **“Shout! For the** Lord** has given you the town!”** was not a device to cause Jericho’s walls to fall. Rather, Joshua exhorted the Israelites to celebrate God’s victory.\n\n
6:17	idm25729					 **completely destroyed:** Joshua reminded his troops that the town and everything in it belonged to God as the firstfruits of their inheritance in the land of Canaan. See *Lev 27:28-29*; *1 Sam 15:3*. • **Rahab:** See *Josh 2:12-21*.\n\n
6:20	idm25740					 Following Joshua’s last-minute commands, a final blast of the **rams’ horns** signaled the climax.\n\n
6:22	idm25747					 The **two spies** fulfilled Joshua’s command and their oath to Rahab. Through the actions of God’s people, a pagan household saw that God is trustworthy. • **the prostitute’s house:** See *study note on 2:1*. • Moving Rahab and her family **near the camp of Israel** provided security.\n\n
6:24	idm25757					 Jericho’s citizens had already been executed (*6:21*). Now Joshua destroyed the town and its contents. The firstfruits of the spoils of war, as with all else, belonged to God.\n\n
6:24	idm25764					 The fire melted and purified the **silver, gold, bronze,** and **iron**. These metals had probably been used for the figures of pagan gods. As these images melted, the metals were purified and made fit for dedication to God.\n\n
6:25	idm25772					 The statement that Rahab **lives among the Israelites to this day** affirms the breadth and depth of God’s grace. Rahab was not only accepted into Israel; she ultimately was an ancestor of the Messiah (see *Matt 1:5*).\n\n
6:26	idm25780					 **Joshua** placed a **curse** upon the site because **Jericho** was the first Canaanite town to resist God’s purposes in bringing Israel into the land. Jericho was also the first town to experience God’s judgment upon Canaan’s great wickedness. As the firstfruits of Israel’s conquest of Canaan, it belonged to God (*Exod 13:2*; *23:19*). God executed Joshua’s curse on the first man to defy it (*1 Kgs 16:34*; cp. *Josh 7*).\n\n
6:27	idm25793					 As the first chapter in Israel’s conquest of Canaan closed, both the Israelites and the Canaanites could see that **the** Lord** was with Joshua,** as he had promised (*1:5*, *9*; cp. *4:14*). Crossing the Jordan and taking Jericho established Israel’s presence in **the land,** causing the people of Canaan to fear Israel and Israel’s God.\n\n
10:1	idm25806					 This second major section of the book includes a record of Joshua’s southern and northern campaigns against two coalitions of Canaanite kings. Joshua’s victories enabled Israel to settle the hill country from Galilee in the north to the Negev in the south.\n\n
7:1	idm25812					 Now that Jericho belonged to Israel, Joshua’s first military problem involved securing a foothold in the hill country. The conquest of Jericho inspired Israel’s confidence and consigned the people of Canaan to discouragement and despair. Yet everything hinged on Israel’s obedience to God. One man’s sin and its consequences demonstrate how serious was the command to destroy Jericho (see “*Complete Dedication*” Theme Note).\n\n
7:1	idm25819					 **things set apart for the** Lord**:** See *Lev 27:28-29*; *1 Sam 15:3*. • **son of Zerah:** Achan belonged to a prominent family (*Num 26:19-20*) and was a leader or a potential leader, so his actions would be influential.\n\n
7:2	idm25832					 As he did before the battle for Jericho, **Joshua sent some of his men** to assess the situation at **Ai.** This town stood about ten miles west of Jericho at the entrance to a plateau north of Jerusalem called the Plateau of Benjamin; conquering Ai would open the way for Israel to control the hill country. • **Beth-aven,** “house of iniquity,” was probably an intentionally derogatory wordplay on the name **Bethel,** the “house of God.” A pagan shrine stood on this site later in Israel’s history (*1 Kgs 12:28-33*).\n\n
7:3	idm25843					 God’s provision of victory at Jericho apparently bred complacency and overconfidence; Joshua did not even consult with God before sending a small contingent of troops to Ai.\n\n
7:5	idm25849					 Ai’s defenders left through **the town gate** and attacked Israel’s troops directly (see *8:5*). • **as far as the quarries:** An otherwise unknown place.\n\n
7:6	idm25858					 Israel’s leaders **tore their clothing** and **threw dust on their heads,** common public gestures of grief or despair in the ancient Near East. By falling face down **before the Ark of the** Lord**,** Joshua belatedly acknowledged that Israel needed God’s direction in the battle against Ai.\n\n
7:7	idm25869					 **Joshua** expressed his anger toward God; this explains the sharp tone of God’s reply (*7:10-15*). Though the battle had been lost because of Achan’s sin, Joshua and Israel’s elders had neglected to seek God’s guidance (*7:3*). • Joshua did not really believe that Israel should have stayed **on the other side** of the Jordan. Rather, he used hyperbole to show that he was at a loss over what to do next.\n\n
7:8	idm25879					 Joshua’s fears were realistic. All Canaan had thought that Israel was invincible. However, because tiny Ai had defeated Israel, the Canaanites might think it could happen again. • If God allowed the wicked to **wipe** his people **off the face of the earth,** the nations would not have a witness that God continues to be involved with his world. • **your great name:** Cp. *Exod 32:11-12*; *Num 14:13-19*.\n\n
7:10	idm25890					 **Get up!** God’s command was abrupt, stern, and outwardly unsympathetic. For Israel to regain God’s favor, Joshua needed to act swiftly and decisively.\n\n
7:12	idm25897					 **Israel itself has been set apart for destruction:** With his individual sin, Achan made all Israel liable to destruction.\n\n
7:13	idm25904					 **Command the people to purify themselves:** See *study note on 3:5*.\n\n
7:14	idm25912					 Israel’s twelve **tribes** were descendants of Jacob’s sons. A **clan** represented a smaller unit within the tribes; later, as Israel’s allotments in the land were distributed, a clan usually received possession of a town and its surrounding fields, forest, and pastureland. A man’s **family** included his sons and their dependents.\n\n
7:15	idm25921					 God had commanded that all the stolen goods were to be destroyed by fire. Now they would be, because Achan and **everything** he had would **be burned with fire**. Breaking **the covenant of the** Lord was treason, a capital offense (e.g., *Exod 22:20*; *Deut 4:25-27*).\n\n
7:16	idm25933					 Achan might have been **singled out** by use of the Urim and Thummim, a God-given system of sacred lots. These items remained in the care of the high priest, probably in a bag or a pouch (see *Exod 28:30*; *Num 27:21*). They might have been two different-colored objects, perhaps stones or gems. Inquiries were phrased as “yes” or “no” questions.\n\n
7:19	idm25942					 **My son:** This gentle, compassionate form of address reveals Joshua as a caring leader, sorry for this young man trapped by impulsive greed. Although Joshua and Achan both knew that Achan would die for his crime, Joshua entreated him to repent. Achan responded with a full confession.\n\n
7:21	idm25949					 The **robe** should have been burned with the rest of Jericho’s goods. It was **from Babylon**, evidence that long-distance trade was a significant part of life in the ancient Near East. • **200 silver coins:** Achan took pieces or lumps of silver that functioned as money; coinage *per se* was not invented until the 600s BC. • **I wanted them so much** is translated “covet” in the tenth commandment (*Exod 20:17*). Achan’s coveting had prompted his theft.\n\n
7:22	idm25962					 Because the matter was urgent, Joshua’s messengers **ran to the tent** to confirm Achan’s confession.\n\n
7:24	idm25969					 This careful listing of Achan’s relatives and possessions, including the stolen items, has the tone of a legal statement. Achan compromised all that pertained to him through his contact with the stolen items; thus, all had to be included in his judgment.\n\n
7:25	idm25975					 Stoning was one prescribed means of execution (see, e.g., *Exod 19:13*).\n\n
7:26	idm25982					 God had not been **angry** without basis. God’s people must be holy. To trifle with things belonging to God signifies rebellion against God, and such sin always brings trouble (*‘akor*) upon God’s people. Achan’s sin brought disaster on Israel, so the severe punishment he received was just.\n\n
8:1	idm25990					 The first attempt to conquer Ai had been done without consulting God; the second attempt would be made at God’s command and direction. Before the second attempt, God spoke to Joshua again and gave him a strategy. More importantly, in light of Israel’s recent disaster, God gave him encouragement and a promise.\n\n
8:1	idm25996					 **Do not be afraid or discouraged:** God gave Joshua similar encouragement before sending him against Jericho (*6:2*).\n\n
8:2	idm26004					 Unlike other ancient nations, who went to war to gain wealth, Israel served as God’s agent of judgment upon the Canaanites; the **plunder and the livestock** were incidental. • The strategy for capturing Ai was to plan **an ambush.** Joshua executed God’s simple instructions well. • **behind the town:** On its west side (*8:12*).\n\n
8:3	idm26014					 **set out to attack Ai:** This first sentence provides a summary; details are filled in over the next several paragraphs. • The Hebrew words translated **30,000** might mean *30 units* (see *study note on Exod 12:37*) or *30 chieftains.* As the battle developed, this group would wait in ambush until Joshua called them out (*Josh 8:18-19*).\n\n
8:4	idm26026					 Joshua told the select squad what to expect from Israel’s main army. Because this special unit would be separated from Joshua’s command for nearly forty-eight hours, they needed to understand exactly what to do. Israel’s success in this second attempt on Ai depended on the precise timing of their rush into the town.\n\n
8:11	idm26032					 That the main army **marched in front of the town** indicates that **Joshua** did not try to hide them from the defenders of Ai. The main army came from the east and ended the day **camped on the north side of Ai**. The men in **ambush** were **west** of Ai, between Ai and Bethel.\n\n
8:14	idm26043					 The **king of Ai . . . and all his army** were recklessly eager to repeat their heroics of the previous battle. As Joshua and Israel had learned, such overconfidence is dangerous.\n\n
8:15	idm26050					 **Joshua and the Israelite army fled** as in the first attack (*7:4-5*).\n\n
8:17	idm26058					 **not a man left in Ai or Bethel:** Much of an individual soldier’s gain from warfare was his share of the spoils taken from the defeated enemy or a reward given by his king for each enemy he killed. • The warriors of **Bethel** likely joined those of Ai because they also feared Israel’s advance.\n\n
8:18	idm26066					 Israel succeeded in this second attack on Ai because this time God directed the battle.\n\n
8:28	idm26072					 Prior to its destruction, **Ai** was called by an unknown name. The writer of Joshua always referred to it as Ai (meaning “ruin”), the name it was given after its destruction.\n\n
8:29	idm26079					 The public executions of the kings (see also *10:26*; *11:10*, *12*) emphasized that Israel was God’s agent in the judgment of the leaders and people of Canaan for their wickedness. • **At sunset:** See *Deut 21:22-23*. • **that can still be seen today:** See *Joshua Book Introduction*, “Author and Date.”\n\n
8:30	idm26092					 Archaeologists have recently discovered **an altar . . . on Mount Ebal** built of **uncut** stones and not **shaped with iron tools.** However, no inscription was found with it (*8:32*). • **Burnt offerings and peace offerings** were prescribed in the laws of sacrifice that God gave Moses while Israel was still at Mount Sinai (*Lev 1*, *3*). **Moses** gave specific **commands** for this ceremony (see *Deut 11:26-32*; *27:1–28:68*).\n\n
8:32	idm26109					 Joshua fulfilled Moses’ command to set up **stones** and coat them with plaster (*Deut 27:2-8*). After the plaster hardened, **the instructions** (Hebrew *torah*) would permanently be on public display at the first location where Israel formally worshiped the Lord after entering the land. The public display of laws occurred in other places; the best-known example is the famous Code of Hammurabi, which that king set up in Babylon.\n\n
8:33	idm26119					 This ceremony marked the formal possession of the land, even though major campaigns against the Canaanites were still to come. The ritual of sacrifice and reading of the law highlighted the promises and obligations of God’s covenant with them and anticipated the eventual possession of all of Canaan.\n\n
8:33	idm26125					 The town of Shechem, located between **Mount Gerizim** to the south and **Mount Ebal** to the north, guarded the pass between the two mountains. Although the covenant renewal ceremony took place at Shechem, neither Joshua nor Judges records that Israel conquered the town. • With every Israelite involved and **the Ark** positioned in the valley between the two groups, this ceremony was a promise to keep the covenant God had made with Israel at Sinai.\n\n
8:34	idm26134					 **blessings . . . curses:** See *Deut 27–28*.\n\n
8:35	idm26142					 Old Testament religion was not just for the men of Israel; **the entire assembly** included **the women and children.** • The **foreigners who lived among** the Israelites included people who came out of Egypt with Israel in the Exodus (*Exod 12:38*, *48-49*). These converts had accepted the Lord as their God and joined Israel when they saw the great things God had done for Israel.\n\n
9:1	idm26153					 Joshua once again failed to consult God (*9:14*; cp. *7:2-4*), this time over an unexpected request. Other ancient Near Eastern accounts tell only of a leader’s triumphs; this author also recorded the shortcomings of Joshua and Israel’s elders. The real hero of the story is God, whose accomplishments the author wished to tell.\n\n
9:1	idm26161					 **Hittites . . . Jebusites:** See *study note on 3:10*. • The fertile region of lower hills between the highlands of Judah and the southern coastal plain was known as **the western foothills.** • Although not all of the coastal plain of **the Mediterranean Sea** was occupied during this period, several important cities did exist. The kings of those small city-states, **as far north** as Mount Carmel, joined the southern coalition to resist Israel’s advances.\n\n
9:2	idm26172					 *Chapter 10* provides a more complete description of **these kings** and their reasons for forming a coalition to **fight . . . the Israelites.**\n\n
9:3	idm26181					 The **people of Gibeon** deceitfully attempted to make a covenant with Israel. The town of **Gibeon** was on the plateau just north of Jerusalem (see *study note on 7:2*), not more than fifteen miles from Israel’s camp at Gilgal.\n\n
9:4	idm26190					 Long-distance travel was difficult, dirty, and dangerous in those days. If they were to carry off their deception, the Gibeonite supplies, **clothes,** and even food had to look the part.\n\n
9:7	idm26197					 The name **Hivites** is known only from the Bible and refers to a non-Semitic ethnic group that lived in various parts of Canaan (see *Gen 34:2*; *36:2*; *Exod 23:23*, *28*). • **How do we know you don’t live nearby?** Israel’s leaders raised the possibility of deception. Joshua followed the Gibeonites’ evasive reply by asking two direct questions. However, Joshua could have received a direct answer by consulting the Lord (*Josh 9:14*).\n\n
9:9	idm26210					 **in Egypt:** See *Exod 7–14*. • **kings . . . Sihon . . . Og:** See *Num 21*.\n\n
9:11	idm26220					 Distracted by the flattering words about God and the notion that a foreign people wanted to make a treaty with them, none of Israel’s leaders noticed that the Gibeonites had failed to answer Joshua’s questions. • If the Israelites spared their lives, the Gibeonites were willing to be Israel’s **servants** and swear to a **treaty** with Israel. This request should have raised suspicions among Israel’s leaders: Why would people from a distant land be concerned about a treaty of protection?\n\n
9:14	idm26228					 Israel’s leaders **examined** the bread to verify the Gibeonites’ story, but Joshua neglected to **consult the** Lord. This same oversight had cost lives at Ai, whereas the victories at Jericho and Ai had both been won when Israel followed God’s instructions precisely.\n\n
9:15	idm26237					 Israel entered into a **peace treaty** with the Gibeonites. The Israelites were God’s vassals, having entered into a suzerain-vassal treaty with God at Sinai (see *study note on Exod 20:1–23:33*). Israel did not have authority to enter into treaties without the approval of their own suzerain. • **guaranteed their safety** (literally *cut with them a covenant for their lives*): Nations ratified covenants by a ceremony that involved cutting sacrificial animals in half. The parties to the covenant walked between the two animal halves (cp. *Gen 15:9-18*) to symbolize their commitment to be cut in two like the sacrifice if one violated the terms of the covenant. Covenants also were written documents, sometimes chiseled in stone and set up in a public area for all to see and remember (see *study note on Josh 8:32*). • In Israel, **a binding oath** was sworn in the name of the Lord. Violating the oath invited the Lord’s judgment for swearing falsely (*Exod 20:7*).\n\n
9:16	idm26251					 **lived nearby!** In reporting Israel’s discovery, the author repeated the word the Israelites had used to voice their suspicion of the Gibeonites (*9:7*).\n\n
