Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:2	idm60575					 **The kings** hate the Lord’s established order in the world, so they desire to be independent of him (see *36:4*). They scheme about dominating the Lord’s people (*31:13*; see *83:1-4*). Their goal is to subvert the Lord’s rule in the world by overthrowing **his anointed one** (or *his messiah*); the Lord chose the kings of David’s dynasty to establish his kingdom throughout the earth. The New Testament confirms that Jesus, the appointed and anointed Son of God (*Acts 4:26*; *13:33*; *Heb 1:5*; *5:5*), fulfills the role in which these earlier kings failed.\n\n
2:3	idm60591					 **break their chains:** These kings believe that acknowledging the true God and his chosen ruler will result in their enslavement (*Isa 28:22*; *52:2*; cp. *Lam 3:7*; *Rom 1:1*; *1 Cor 7:22*; *Titus 1:1*).\n\n
2:4	idm60604					 The Lord finds the human threat insignificant. He provided a solution long before their rebellion. He will end their agitation through the appointment of a human agent, a descendant of David’s line who will rule the nations.\n\n
2:4	idm60610					 **rules in heaven:** The Lord’s place in the universe is so certain that he **scoffs** at humans who boast that they can rebel against his power and authority (see *37:13*; *59:8*).\n\n
2:6	idm60620					 **my chosen king:** The Lord establishes his anointed ruler.\n\n
2:7	idm60627					 The Lord adopted **the king** of David’s dynasty to conquer rebellious **nations** by force (see *89:26-27*).\n\n
2:7	idm60636					 **Today I have become your Father:** People in the ancient Near East commonly accepted a father-son relationship between gods and kings. In Israel, the Lord adopted kings as his sons. God set David apart as his most excellent and exalted son (*89:27*). All descendants of David were the Lord’s representatives or agents. As an eternal member of the Godhead (*John 1:1*) and a descendant of David (*Acts 13:33*; *Heb 1:5*; *5:5*), Jesus is the true Son of God.\n\n
2:8	idm60648					 In an example of the suzerain-vassal relationship between the Lord and Israel’s king (see *Deuteronomy Book Introduction*, “Literary Form”), the Lord invites the king to **ask** for favors (see *Ps 21:2*, *4*). • All nations will be subject to David’s descendant, the Messiah.\n\n
2:9	idm60658					 The Lord gives his anointed ruler the power to conquer the nations as his inheritance (*Isa 11:4*; *Rev 2:27*; *12:5*; *19:15*), breaking their rebellion, resistance, and independence.\n\n
2:10	idm60668					 It pleases the Lord when his people submit to him and seek his protection. The wise accept the Lord’s rebuke and desire to repent.\n\n
2:11	idm60674					 **rejoice:** Rulers must welcome the Son as their true and only King. • **Submit to God’s royal son** (or *Submit to God’s royal Son,* or *kiss the son*): Kissing was an expression of submission (*Hos 13:2*). • The Lord gives **joy** to all who fear him (*Ps 1:1-2*) and trust him (*18:30*; *34:22*; *119:1-3*).\n\n
3:1	idm60690					 This group of psalms moves readers from the orderly world of *Pss 1–2* to a disoriented one. The Lord’s anointed cries out while facing enemies, ferocious opposition, evil schemes, and the Lord’s apparent distance.\n\n
3:1	idm60697					 This psalm laments that the expectations raised by *Pss 1–2* have not been met. But even when beset by enemies, godly people need not question the Lord’s just dealings. Rather, they can confidently trust his goodness and expect God to rescue them.\n\n
3:1	idm60704					*title* This sad episode in David’s life (see *2 Sam 15–18*) helps readers keep the promises of *Ps 2* in perspective. The Lord granted victory to his anointed king (*Ps 2*), but the manner and timing of this victory remained in God’s hands.\n\n
3:1	idm60714					 The psalmist’s **many enemies** speak brashly (*4:6*; *12:4*; *40:15*) and question the Lord’s ability to rescue (*10:11*; *22:7-8*; *71:10*). Their words haunt him because it seems that the Lord will not answer his prayer. • These enemies wield great power (cp. *2:1-3*); unlike *Ps 2*, this psalm does not resolve the crisis.\n\n
3:3	idm60729					 The psalmist’s eyes turn from his enemies to the Lord.\n\n
3:3	idm60735					 The psalmist contrasts the contention of his enemies (*3:2*) with the Lord’s provision. The Lord is a **shield** for his people; he turns their defeat and shame into victory and **glory**.\n\n
3:5	idm60744					 By refocusing on the Lord (*3:3-4*) in the midst of his crisis, the psalmist can rest, confident of his **safety** (see *study note on 4:8*). The Lord cares for his servant; he protects him and keeps his mind and heart from fear (*37:17*; *54:4*; *119:116*; *145:14*).\n\n
3:6	idm60757					 The psalmist’s peaceful confidence in the Lord’s protection and care shields him from evil and gives him a new sense of reality (*23:4*; *27:1*, *3*; *46:1*; *56:4*, *11*; *91:5-6*; *118:6*).\n\n
3:7	idm60771					 The psalmist does not seek revenge; instead, he waits for the Lord’s vengeance. • **Arise:** The psalmist calls upon the Lord to take action now.\n\n
4:1	idm60778					 This individual lament includes a prayer for rescue (*4:1*), a rebuke of the adversary (*4:2-3*), an exhortation to the godly (*4:4-5*), and an expression of confidence (*4:6-8*).\n\n
4:1	idm60788					 Waiting for the Lord’s **answer** allows for growth in patience and for the refinement of living faith (*38:15*).\n\n
4:2	idm60796					 The opponents of the godly place their hope in delusions, treachery, and idolatry. • **my reputation** (or *my glory*): The honor of the psalmist, or possibly of the Lord, is at stake.\n\n
4:4	idm60804					 Angry feelings are not sinful, but **letting anger control you** leads to sin (see *37:7-8*; cp. *Eph 4:26-27*, *31-32*). • Instead of acting on their emotions, the godly **think about** their circumstances **overnight**. They might be disturbed as they sleep, but silence opens their hearts to trust in the Lord (*Ps 4:5*).\n\n
4:5	idm60817					 **Offer sacrifices in the right spirit:** Redirecting emotions toward the Lord prevents a godly individual from doing too much self-reflection (*40:6-8*; *51:17*).\n\n
4:6	idm60826					 **your face** (or *the light of your face*): The psalmist seeks God’s favor and peace (*Num 6:25-26*), which can transform darkness into light (see *Ps 27:1*). Confident trust in the Lord is an antidote to anger, resentment, jealousy, and materialism.\n\n
4:8	idm60836					 **Peace** comes from God’s blessing and protection (*4:6*; see *37:11*).\n\n
5:1	idm60845					 This morning prayer (*5:3*) expresses unwavering confidence in the Lord’s help and protection. The psalmist asks for and awaits God’s response (*5:1-3*). He describes the schemes of the wicked in detail but does not get lost in his circumstances. The psalmist also knows that the wicked cannot coexist with God (*5:4-6*, *9*; see *1:5*). He keeps returning to the Lord (*5:7-8*, *10*; see *5:1-3*), and then he prays for the godly community (*5:10-12*; see *3:8*).\n\n
5:1	idm60861					 The request **hear me** appears in several prayers as a call for God’s attention during a time of trouble (*39:12*; *84:8*; *143:1*), as does **pay attention** (*17:1*; *54:2*; *130:2*). The needy ask their God, “Are you listening?”\n\n
5:3	idm60875					 The psalmist begins and ends each day with prayer, awaiting new expressions of God’s fidelity and goodness (*143:8*). • **wait expectantly:** The psalmist does not demand God’s grace but places hope in it (see *Mic 7:7*; *Hab 2:1*).\n\n
5:5	idm60885					 **the proud:** Mockers (see *study note on 1:1*), the wicked (*73:3*; *75:4*), and the arrogant (*10:2*) use their mouths to twist truth and challenge the faith of the godly. • The Lord allows only the godly into his **presence** (see *1:5*). His holiness and justice do not tolerate oppression or those **who do evil**. • **you hate:** The Lord rejects proud sinners (see also *11:5*).\n\n
5:7	idm60901					 God promises his **unfailing love**—his covenant goodness and faithfulness—to his people (see *25:6*; *69:16*; *Lam 3:32*). • **your house:** The godly long to come into God’s presence with reverence and awe (see *Heb 12:28*).\n\n
5:8	idm60913					 God guides those who are obedient, submissive, and patient in waiting for him to **lead***,* provide, and protect them (*27:11*; *43:3*; *143:10*), not those who expect God simply to endorse their own decisions. • Following **the right path** of wisdom leads to the Lord (*27:11*; *61:2*; *139:24*).\n\n
5:9	idm60928					 The psalmist again describes the vile acts of the wicked, who cannot stand in God’s presence.\n\n
5:10	idm60934					 The psalmist prays for the justice and retribution that God promised against the wicked (*1:6*)—those who have **rebelled against** the Lord. • The wicked lay **traps** to kill (*38:12*) or deceive (*140:4-5*).\n\n
5:11	idm60945					 A blessing rests on **all who take refuge in** God (see *18:30*). • Joy and praise make good companions. The godly **rejoice** when they see evidence of God’s rescue. They **sing joyful praises** as a new song (see *33:3*). When the Lord restores peace to this world, puts down evil, and rewards the righteous, they will have lasting **joy** (*9:2-4*; *53:6*; *90:14-15*; *118:24*). • The children of God, who find refuge in him, **love** his **name**. To love his name is to love his very character.\n\n
5:12	idm60963					 The psalmist extends his concern beyond himself to all the **godly.** • A **shield***,* here an image of God’s protection, deflects spears and arrows from its bearer.\n\n
6:1	idm60972					 The occasion for this lament might have been sickness or a mental or spiritual depression from which the psalmist sought healing.\n\n
6:1	idm60978					 The psalmist asks for God’s favor and restoration at a difficult time.\n\n
6:1	idm60984					 **don’t rebuke me . . . or discipline me:** The psalmist does not explicitly connect God’s discipline with sin here (cp. *39:8-11*), but it might be implied.\n\n
6:2	idm60992					 In his longing for God’s response to his prayer, the psalmist grew physically **weak** (*6:6*; see *77:3*; *119:81*; *142:1-3*; see also *Ps 101*). Fasting might have played a part in his **agony***,* but this is not mentioned.\n\n
6:4	idm61006					 The experience was so painful that the psalmist might as well have been **dead***,* or perhaps he feared for his life.\n\n
6:5	idm61014					 **from the grave?** Hebrew *from Sheol?* In the Old Testament, Sheol is the abode of the dead. It is not necessarily associated with punishment.\n\n
6:6	idm61022					 The psalmist is exhausted to the depths of his being from the anguish of his spiritual distance from the Lord (*22:1*; *31:9-10*; *102:5*). • When **eyes** dim, the body is failing (see *13:3*; *31:9*; *38:10*; *Matt 6:22*).\n\n
6:8	idm61036					 In a closing note of triumph, the psalmist reasserts his confidence in the Lord.\n\n
7:1	idm61042					 This psalm consists of a lament (*7:1-2*), an oath of innocence (*7:3-5*), an appeal to God’s justice (*7:6-9*), an affirmation of God’s just kingship (*7:10-16*), and a concluding hymn of praise (*7:17*).\n\n
7:1	idm61053					*title* **Cush***,* an unknown person **of the tribe of Benjamin***,* remained hostile to David.\n\n
7:1	idm61064					 **Persecutors** (a common term for “enemies”) intentionally seek out people in order to destroy them (*31:15*; *56:1-2*; *71:11*; *143:3*).\n\n
7:2	idm61075					 **Like a lion***,* a wicked enemy relentlessly and violently pursues its prey (*10:9*; *17:12*; *22:13*, *21*; *35:17*; *57:4*), but God promises victory (*91:13*).\n\n
7:3	idm61090					 The psalmist swears to his innocence, making himself vulnerable to scrutiny (*7:9*.\n\n
7:3	idm61097					 The psalmist does not claim to be without sin, but he knows that he does not deserve the brutal attacks of his opponents (see *35:7*).\n\n
7:5	idm61104					 **trample:** Cp. *44:5*; *60:12*; *91:13*; *108:13*. • **into the ground . . . in the dust:** Disgrace and shame can lead to death and the grave (*143:3*; see *13:3-4*).\n\n
7:6	idm61118					 With this appeal to God for justice in the world, the psalmist also submits to God’s examination.\n\n
7:6	idm61124					 God’s judgment brings **justice***,* despite the chaos created by adversaries (see *7:11*).\n\n
7:8	idm61133					 The judgment is against the defendants (the nations) and in favor of the **righteous** plaintiff (the psalmist; see *43:1*). • Although not **innocent** of all sin, the psalmist is a person of authentic integrity (see *15:2*; *25:21*; *41:12*; *78:72*; cp. *Job 1:1*, *8*; *9:20*, *22*).\n\n
7:9	idm61150					 God examines **the mind and heart** of each person (see *11:3-4*; *26:2*; *139:1*, *23*).\n\n
7:10	idm61161					 The psalmist moves from his own situation (*7:1-9*) to speak for all the godly who long for redemption (*7:10-16*). He depicts God as the righteous King who vindicates his subjects when they cry out for rescue.\n\n
7:11	idm61169					 The **honest** Lord cannot be bought or bribed, nor does he abuse his power (*9:4*; cp. *82:1-8*).\n\n
7:12	idm61178					 **sword . . . bow . . . deadly weapons . . . flaming arrows:** As the Divine Warrior, **God** goes on the offensive on behalf of himself and his people.\n\n
7:14	idm61186					 **Evil** begins with small words or steps, and gives **birth** to increasingly worse deeds as time goes on (see *Isa 59:4-5*).\n\n
7:17	idm61195					 **I will thank . . . sing praise:** The laments in *Pss 3–7* usually move from lament to praise, as does the Psalter as a whole. • **Most High:** This is an ancient designation for God (see *Gen 14:19*). • God is **just** and reliable, so his order prevails in this world.\n\n
8:1	idm61206					 *Psalm 8* opens the second segment of Book One (*Pss 8–14*). The psalmist celebrates God’s creation and the dignity of the ideal human being (see *Ps 1*). Instead of the world of enemies, wicked people, and distorted justice that is presented in *Pss 3–7*, this psalm promotes an image of the world as God originally created it. A weary person can envision a place of dignity in God’s world.\n\n
8:1	idm61216					 The Lord (Hebrew *Yahweh*), the covenant God of Israel (*Exod 3:15*), also holds the title of **Lord** (Hebrew *’adonay*), the king of the earth. • The word translated **majestic** (sometimes translated “mighty”) can describe kings (*Ps 136:18*), heroes (*16:3*), mountains (*76:4*), or waves breaking on the seashore (*93:4*). While all are awe-inspiring and mighty, the created order pales in comparison with the Lord. • A person’s **name** embodies their reputation. • **The earth** and **the heavens** reveal the Lord’s splendor. All creation worships and praises the Lord (*66:4*; *113:3*; *145:21*).\n\n
8:2	idm61238					 **silencing:** The loud noise of the oppressors contrasts with the praise of God. In the end, the praise of God will overwhelm the sound of evil (*31:18*; *63:11*; *101:5*; *143:12*). • Those who **oppose** God seethe with vindictive anger (*2:1-3*; *44:16*; cp. *149:6-7*).\n\n
8:3	idm61253					 In light of God’s awesome glory, it might seem that people would be insignificant to him. However, he has **crowned them with glory and honor** and placed them over all creation.\n\n
8:3	idm61260					 The nations around Israel worshiped heavenly objects as deities. The sun, **moon***,* and **stars** are indeed immense and glorious, but they are merely **the work of your fingers,** a reason to praise the Almighty.\n\n
8:4	idm61270					 **human beings** (literally *son of Adam*): The Hebrew idiom *son of man* (or *son of Adam*) means a human being. Through the influence of *Dan 7:13-14*, it became a title with divine overtones in the New Testament. See *Heb 2:6-8*, where this passage is quoted.\n\n
8:5	idm61282					 **Yet you made them only a little lower than God:** Humans bear God’s image; the Lord has endowed humans with dignity and charged them to rule (*Gen 1:26-27*). *Hebrews 2:6-8* applies these words to Jesus Christ, the ideal human who fully realized God’s purposes.\n\n
8:6	idm61291					 **gave them charge of everything:** The psalmist is still referring to humans in general. Paul applies these words to Jesus as the perfect man who has made the created order—even death (*1 Cor 15:25-27*)—subject to God and his glory. The New Testament connects these themes of creation and salvation with Jesus Christ (*John 1:1-2*, *14*; *Col 1:16*).\n\n
8:7	idm61302					 **Wild animals***,* including **birds** and **fish***,* remind readers of God’s creation of the animal world in *Gen 1*. Contrary to beliefs among Israel’s neighbors in the ancient Near East, animals are not sacred.\n\n
9:1	idm61314					 This hymn celebrates the Lord’s kingship and victory over evil. It might also serve as a response to the laments of *Pss 3–7*. Some believe that *Pss 9* and *10* should be read together as one psalm in two parts because *Ps 9* includes a title and *Ps 10* does not, and although several letters are missing or inverted, the two psalms connect as an acrostic of the Hebrew alphabet (other such alphabetic acrostics are *Pss 25*, *34*, *37*, *111–112*, *119*, *145*). The ancient Greek and Latin translations treat 9 and 10 as one.\n\n
9:1	idm61331					*title* This psalm was originally **sung to the tune “Death of the Son***,***”** but that tune is no longer known. So also with the tunes mentioned in *Pss 22*, *45*, *56–60*, *69*, *75*, *and 80*.\n\n
9:1	idm61347					 The verb translated **praise** is translated “thank” in *7:17*, suggesting a close connection between *Pss 7* and *9* (see *7:17*; *8:1-2*). **With all my heart** expresses the psalmist’s deep devotion and commitment (*86:12*; *111:1*; *119:10*; *138:1*). • **I will tell:** These stories educate the next generation (*78:4*; *145:4*); when they are not remembered, a generation might easily depart from the Lord (*78:11*, *32*). • The **marvelous things** include the Lord’s judgments on the enemies of his people (*9:4*) and his care for the oppressed (*9:9*). The wonders in creation, in redemption, and in revelation reveal his character and show his power (*89:5*; *111:4*; *119:18*, *27*). His powerful manifestations evoke public praise (*9:1*; *26:7*; *75:1*).\n\n
9:2	idm61379					 **filled with joy . . . sing praises:** The psalmist often connects joy with praises, as one leads to the other (*5:11-12*; *32:11*; *67:4*; *90:14*; *92:4*).\n\n
9:3	idm61391					 The psalmist celebrates God’s judgment of the wicked, which is a testimony to the Lord’s reliable promise to establish his kingdom on earth (*1:6*; *Ps 2*).\n\n
9:3	idm61399					 **retreated . . . staggered:** The Lord overpowers even powerful **enemies** (see *27:2*). Israel also experienced judgment when it resisted the Lord (*107:12*).\n\n
9:4	idm61409					 The **throne** represents the Lord’s royal authority.\n\n
9:5	idm61416					 God created the heavens and the earth with a word (*Gen 1*), and he can bring **nations** to an end with a word (see *Ps 2:5*). Evil and those who do evil will come to an absolute end (*69:28*; *109:13*; *Rev 21:4*).\n\n
9:7	idm61428					 The godly do not put their hope in corruptible human government but in God’s everlasting rule of **justice** and **fairness** (see *Pss 96–100*).\n\n
9:9	idm61437					 The Lord provides **shelter** in dangerous circumstances and **refuge** from powerful and oppressive people. The Psalter includes many similar images of the Lord, such as fortress (*18:2*; *31:2*), rock (*18:2*; *42:9*), strength (*18:1*), and strong tower (*144:2*). These images occur frequently in the royal prayers (see *9:9*; *18:30*). • Even **oppressed***,* afflicted, and marginalized people (*10:17*; *74:21*) can enjoy divine protection. • The **times of trouble** (*10:1*; *20:1*) stand in contrast with appointed times when the Lord openly bestows his favor upon the afflicted (*69:13*; *102:13*; see *Ps 107:6*).\n\n
9:10	idm61463					 Alienation from the Lord might be part of an individual’s experience (*22:1*; *42:9*; *119:8*), yet the psalms affirm that the Lord will not **abandon** his people (*16:10*; *37:25*, *28*).\n\n
9:11	idm61476					 Recognition that the Lord’s judgment falls on some of the wicked (*9:3-6*) and that God promises to judge all evil (*9:7-10*) motivates praise. The psalmist calls on the godly community to join him.\n\n
9:11	idm61484					 The psalm writers often connect the idea that God **reigns** (or* sits,* or *is enthroned*) with a place, such as heaven (*2:4*; see *47:9*), **Jerusalem***,* “between the cherubim” (*80:1*; *99:1*), “on high” (*113:5*), or “at my right hand” (*110:1*). Since the Lord rules the **world***,* all people must know of **his unforgettable deeds** of salvation (see *9:1*; *64:9*; *66:16*; *105:1*).\n\n
9:12	idm61508					 The Lord **avenges** and saves his servants (*18:46*) by righteously judging his enemies on earth (*58:11*). The godly do not seek revenge; they wait for the Lord to vindicate them (*94:1-2*; *Deut 32:35*; *Rom 12:19*).\n\n
9:13	idm61520					 The psalmist returns from a vision of the glorious future to the reality of facing his **enemies** (*9:3*). • The **jaws** (literally *gates)* are a vivid image of the powerful grip of **death** (see *13:3-4*). • **Jerusalem’s gates** provide an intentional contrast to the “gates” of death.\n\n
9:18	idm61533					 Hope requires waiting for the Lord’s rescue or justice (*25:3*, *5*, *21*). The godly find hope, rest, and quietness as they await the Lord (see *1:6*; *27:14*).\n\n
9:19	idm61544					 The psalmist ends his lament with a prayer for the Lord’s intervention and divine vengeance. • **mere mortals . . . merely human:** Humans who have received authority and glory sometimes become oppressive and assume glory for themselves (see *8:4*; *10:18*).\n\n
10:1	idm61553					 The lament of *9:13-20* continues in *Ps 10* (see *study note on Pss 9–10*), but the mood changes from confident assertion to anguished questioning. The psalmist prays for rescue, believing that the Lord, as a just king, takes care of the needy.\n\n
10:1	idm61562					 The opening questions set the mood. The Lord does not seem to hear the prayers of his people (*22:1*, *19*; see *2 Kgs 4:27*; *Isa 1:15*).\n\n
10:2	idm61572					 Wicked and oppressive people might prosper, leaving ugly consequences. Evil can be as dramatic as the psalmist portrays it here, or it could be more subtle.\n\n
10:2	idm61578					 **The wicked** brazenly defy God with their acts and speech (*17:10*; *31:18*; *59:12*; *73:8*; *123:4*). Although the Lord will deal with them (*31:23*), they disturb the righteous (see *5:4-6*) prior to their condemnation and judgment.\n\n
10:3	idm61592					 Unlike those who have **evil desires***,* the godly wait for justice (*10:17*).\n\n
10:4	idm61601					 **God is dead:** See *10:11*; *14:1*.\n\n
10:6	idm61610					 Despite their evil ways (*5:9*; *28:3*; *Rom 3:14*), the wicked expect a future **free of trouble** such as the righteous will enjoy.\n\n
10:8	idm61620					 The wicked rely on outright violence (*11:5*; *37:32*) and deception (*Prov 12:6*; *23:27-28*).\n\n
10:12	idm61630					 With confidence that the wicked will be held responsible for their deeds and that the Lord will care for the helpless, the psalmist prays intensely for rescue from evil.\n\n
10:14	idm61636					 Because the Lord cares for the afflicted, he will **take note** and **punish** evildoers (see *72:14*; *116:15*).\n\n
10:15	idm61646					 The psalmist strongly invokes a curse as he prays (see “*Prayers for Vengeance*” Theme Note). • **Arms** represent an ability to wage war (*18:34*; *44:3*).\n\n
10:16	idm61656					 As the true and just **king***,* God will bring the wicked to an end, as he promises (*1:6*).\n\n
10:17	idm61665					 The psalmist expresses his confidence in the Lord.\n\n
10:18	idm61671					 **Mere people** misuse their power and enslave the very people God wants them to serve (see *9:19-20*; *Luke 22:25-26*).\n\n
11:1	idm61680					 The psalmist affirms his faith in the righteous God. Even though the world appears hopelessly chaotic, both the godly and the wicked can count on God’s justice. The godly can depend on him as a refuge and shelter.\n\n
11:1	idm61686					 God provides **protection** (or *refuge;* see *5:11*; *9:9*; *25:20*) when the foundations of justice collapse. • The **mountains** provide another place of refuge (see *121:1*).\n\n
11:2	idm61699					 In the inevitable battle between the evil and the godly, the wicked cannot tolerate the righteous, so they victimize them. This seems to leave the godly with nothing but questions.\n\n
11:2	idm61705					 The **wicked** live in the **shadows** and create gloom for the godly (*82:5*; *139:11*; *143:3*; *Prov 4:19*).\n\n
11:3	idm61717					 The wicked create a world of darkness (see *82:5*).\n\n
11:4	idm61724					 The righteous King **rules from heaven***,* where his throne is untouched by human corruption (see *2:4*). He examines everyone and sees everything that happens on earth (see *14:2-3*).\n\n
11:5	idm61734					 **hates:** See *5:4-6*; *Prov 6:16-18*. • Wicked deeds result in destruction and **violence** (*Pss 58:2*; *73:6*; *74:20*).\n\n
11:6	idm61747					 God rained **blazing coals** and **burning sulfur** on Sodom and Gomorrah (*Gen 19*) as symbols of judgment (*Pss 18:8*; *120:4*; *140:10*).\n\n
11:7	idm61759					 The godly are assured of the Lord’s favorable presence when they **see his face** (see *23:6*).\n\n
12:1	idm61767					 This community lament seeks the Lord’s help against the prevalence of evil. Because of the Lord’s answer, the godly can face the future knowing that God protects them.\n\n
12:1	idm61773					 Evil becomes so pervasive that the godly pray for rescue (*Isa 57:1*; *Mic 7:2*; cp. *Pss 1:6*; *37:20*; *58:7*; *104:35*).\n\n
12:4	idm61785					 The words **they say** reveal the character of the wicked. They deceive and overpower the godly and arrogantly question the Lord’s purposes.\n\n
12:6	idm61792					 The godly can rely on the Lord**’s promises***,* but not on the lies of the wicked (*12:2-4*). • **Seven times** means totally or completely.\n\n
12:7	idm61803					 The godly know that the Lord cares, even though the wicked continue to oppress them. The Lord sees the corrupt and foolish people who praise evildoers (see *9:19-20*; *14:2-6*).\n\n
13:1	idm61811					 The psalmist’s piercing cry for help becomes a confident song of hope.\n\n
13:1	idm61817					 **How long?** The fourfold repetition expresses agitation and deep anguish (*79:5*).\n\n
13:2	idm61825					 A sense of **anguish** and **sorrow** closes off any perspective of hope (*6:3*). Unless the Lord answers the psalmist’s prayers (*22:1*), death seems inescapable, torturous, and slow (*6:6*; *32:3*; *55:4*; *61:2*; *102:5*; *116:3*). The psalmist hardly knows how to pray; he longs for God’s redemption (*25:17-18*; *31:10*; *38:8*; *39:2*).\n\n
13:3	idm61845					 Only the Lord can bring enlightenment and relief. The psalmist longs for the Lord’s vindication so that his foes will not rejoice.\n\n
13:3	idm61851					 The psalmist’s affliction feels like death (*22:15*; *55:4*; *88:15*; *94:17*; *116:3*).\n\n
13:5	idm61862					 The psalmist no longer hears the ridicule of his foes. Instead, because of his trust in the Lord, he is full of joy.\n\n
14:1	idm61868					 This wisdom psalm contains some characteristics of lament and prophetic speech. The ideals of *Ps 8* have run aground on the reality of foolish human attitudes and sinful actions. With the exception of vv *5-6*, this psalm parallels *Ps 53*.\n\n
