Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:13	idm114170					 Haggai’s unusual title as **the** Lord**’s messenger** (the same Hebrew phrase is often translated *angel of the* Lord) ascribes distinctive authority to Haggai as the Lord’s agent. • **I am with you:** This affirmed God’s covenant with the people of Judea, his personal presence, and his support in the building project (*2:4-5*; see *Gen 26:3*; *Exod 3:12*; *Isa 41:10*; *43:5*; *Jer 30:11*).\n\n
1:14	idm114188					 **The** Lord** sparked the enthusiasm** (literally *stirred the spirit*) of the people to accomplish his purposes (see *Ezra 1:1*; *Isa 13:17*; *41:25*; *Jer 51:1*, *11*). True worship of God prompts sacrificial service by God’s people.\n\n
2:1	idm114203					 Haggai’s second message assures the community that God has not forgotten his promises, made by earlier prophets, to bless and restore them (e.g., *Isa 35*; *40:1-11*; *52:1-12*; *Jer 32:36-44*; *33:6-26*).\n\n
2:1	idm114214					 **on October 17 of that same year:** This was the last day of the Festival of Tabernacles, the celebration of the summer harvest (see *Lev 23:34-43*). Hundreds of years earlier, Solomon’s Temple had been dedicated during this festival (*1 Kgs 8:2*). Haggai’s message was timed to offer the people hope and encouragement in their present distress and discouragement.\n\n
2:3	idm114223					 The **former splendor** belonged to Solomon’s Temple (*1 Kgs 6:38*), which some of the older people of Judah had seen in their youth before going into exile in Babylon. They wept when they saw the new foundation laid (*Ezra 3:12-13*), because it seemed **like nothing at all** by comparison.\n\n
2:4	idm114233					 **But now . . . Be strong:** This marks a shift from rebuke and challenge to encouragement and affirmation (cp. *Josh 1:6-7*).\n\n
2:5	idm114241					 **My Spirit remains among you:** See *Exod 29:46*; *Isa 63:11*; *Ezek 36:26-27*. • **just as I promised** (literally *the word I cut with you*): The phrase “cut a covenant” is the Hebrew idiom for making a covenant (see *Gen 15:18*; *Exod 34:27*). Haggai’s phrase, “cut a word,” is unique in the Old Testament, using language that purposefully creates a connection between his prophecy and God’s covenant relationship with his people. By making this connection, Haggai underscored the continuity of God’s actions in rescuing his people, first from Egypt and then from Babylon (see *Ezek 20:33-38*).\n\n
2:6	idm114256					 God **will again shake the heavens and the earth** at the coming day of judgment (see *Isa 2:19-21*; *30:28*). The previous shaking was the judgment on Egypt at the time of the Exodus (*Hag 2:21-22*; *Exod 14:31*). The New Testament relates **in just a little while** to the return of Jesus Christ (*Heb 12:26-27*). Haggai probably saw God’s ultimate judgment foreshadowed in events to take place after his time (e.g., the fall of Persia to Greece, the fall of Greece to Rome; see *Dan 2:39-45*).\n\n
2:7	idm114270					 **Treasures . . . will be brought** to the Temple by all the nations as tribute and homage to the God of Israel.\n\n
2:9	idm114277					 **future glory:** Haggai might have in mind the Messiah’s coming to his Temple (see *Mal 3:1*). Jesus was presented in the Lord’s Temple as an infant (*Luke 2:22*), and he taught there as an adult (*Luke 19:45-47*). Jesus, the human Word of God, is greater than the Temple (*Matt 12:6*; see *John 2:13-22*). Although it was recognized by only a few, Jesus’ presence in the Temple far outshone the glory in the Tabernacle at the time of Moses and in Solomon’s Temple (cp. *Luke 2:29-32*). • **in this place I will bring peace:** The priestly benediction (*Num 6:24-26*) was pronounced as part of the Temple liturgy. In the last days, God would make a covenant of peace with Israel (*Ezek 34:25*; *37:26*). The good result of rebuilding the Temple was a guarantee on that future *peace*.\n\n
2:10	idm114295					 The theme of the third message is the law’s instructions about ritual purity. These instructions were still operative. God expects his people to be holy, even as he is holy (*Lev 11:44-45*).\n\n
2:11	idm114302					 **Ask the priests:** The priests’ job was to teach and interpret **the law** (*Deut 33:10*; *Mal 2:7-9*), so the message about ceremonial purity was directed to them.\n\n
2:12	idm114312					 **will it also become holy?** This question refers to **meat from a holy sacrifice** and the way in which ceremonial purity and impurity could be transferred (see “*Clean, Unclean, and Holy*” Theme Note). Carrying the holy sacrifice—the meat set aside and prepared for the offering—rendered one’s robe holy (cp. *Lev 6:18*). This holiness, however, could not be transmitted to a third object.\n\n
2:13	idm114322					 Ceremonial uncleanness is transmitted much more easily than ceremonial purity. Anyone touching a corpse became defiled and thus unclean. Anything touched by a **ceremonially unclean** person was also rendered impure (see *Num 19:11-13*, *22*). Haggai applies this in *Hag 2:14*.\n\n
2:14	idm114332					 **That is how it is with this people:** Simply returning from exile to the land God promised Israel did not make the people of Judah holy. They were still unclean, since they were not obeying the instructions of God’s covenant with them. Their work and even their worship were contaminated by impurity; the ruins of the Lord’s Temple had symbolized the people’s disobedience. The rebuilding of the Temple was a tangible sign of changed hearts and renewed obedience to God’s covenant.\n\n
2:15	idm114339					 **Look at what was happening** (see *study note on 1:5*): Divine blessing, whether spiritual or material, is contingent upon the obedience of God’s people (*Deut 30:6-10*). Haggai called the people to persist in the self-examination that leads to repentance and in the fear of the Lord that his first message initiated (see *Hag 1:7*, *12*).\n\n
2:17	idm114350					 **Return** often signifies repentance. • **you refused:** The Hebrew people were stubborn and rebellious from the time of Moses (*Deut 31:27*) to the time of Jesus (*Matt 17:17*). • **blight and mildew:** What happened was the result of disobedience to God’s covenant (see *Deut 28:22*).\n\n
2:18	idm114362					 **Think about this eighteenth day of December, the day:** Or *On this eighteenth day of December, think about the day;* literally *Think about this day onward, this twenty-fourth day of the ninth month.* Some believe that the phrase “this day” refers to the date of the initial clearing of rubble from the Temple site and the procuring of building materials (September 21, 520 BC; see *1:14-15*).\n\n
2:19	idm114373					 **I am giving you a promise now while the seed is still in the barn:** The promise of a bountiful crop calls attention to God’s faithfulness to his covenant people. The Temple was not yet complete, but God was promising to extend its blessings at once. • **But from this day onward I will bless you:** God was gracious in responding immediately to his people’s efforts toward spiritual renewal and obedience (see *Ps 111:4-5*).\n\n
2:20	idm114382					 Haggai’s final message is perhaps the most important; it reestablishes the prominence of David’s descendant in Israel’s religious and political life. The dynasty of David was key to restoring the Hebrew people after the Babylonian exile (see *Jer 23:5*; *Ezek 37:24*). God had cursed David’s descendant, King Jehoiachin, at the time of the Exile (*Jer 22:24-30*), but Haggai’s last message overturns that curse and reinstates the covenant with David (see *2 Sam 7:4-17*) as the means by which God will carry out his promises to bless and restore Israel.\n\n
2:21	idm114392					 **Zerubbabel, the governor***,* was a descendant of David through Jehoiachin (*1 Chr 3:19*). Haggai’s affirmation thus overturns the curse on Jehoiachin (*Jer 22:24-30*). However, Zerubbabel abruptly disappears from the biblical record. He was possibly deposed as Judean governor or even executed by King Darius, who was attempting to control his newly acquired empire. The expectations here ascribed to Zerubbabel, and his status as a descendant of David, might have made him a political threat to Darius.\n\n
2:22	idm114402					 **I will overturn their chariots and riders:** The prophet’s language would remind Israel of their deliverance from the Egyptian army (see *Exod 15:1-21*). The ambiguity of the threat of God’s judgment makes it unclear whether Haggai is referring to events in the distant future or to something more immediate involving the Persian Empire (e.g., the Greek-Persian wars during the reigns of Darius I and Xerxes or the later Peloponnesian War).\n\n
2:23	idm114410					 The **signet ring** was a symbol of kingship. An engraved stone set in a gold or silver finger ring was used to seal or endorse official documents. The image here emphasizes the divine authority invested in **Zerubbabel** and assures the people of God’s continuing involvement in the political process (despite the failures of the Hebrew monarchs). The designation of Zerubbabel as the *signet* of the Lord no doubt rekindled expectations for the Messiah, since Zerubbabel was a descendant of King David. Yet the declaration ultimately points beyond Zerubbabel (see *study note on 2:21*) to one of his descendants (see *Matt 1:12*; *Luke 1:32-33*; *3:27*).\n\n
