Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
3:19	idm75101					 God’s **wisdom** created harmony in the universe. Having wisdom means living in conformity with principles embedded in creation.\n\n
3:21	idm75108					 This passage enumerates the benefits of **common sense** and **discernment***,* which are fruits of wisdom.\n\n
3:27	idm75117					 A wise person is a kind and helpful **neighbor**. Proverbs strongly emphasizes helping the financially needy (*11:24*; *28:27*; *29:7*, *14*).\n\n
3:29	idm75128					 Because we have frequent contact with **those who live nearby***,* we must not take advantage of them.\n\n
3:30	idm75136					 While it is impossible to avoid all conflict, we are not to **pick a fight**.\n\n
3:31	idm75143					 The **violent** will ultimately be punished for their ways (*1:18-32*), even if they seem to have an enviable position in the world (*11:16*). The wise will not **envy** them, because they are **detestable to the** Lord. God’s **friendship** is of far greater benefit than anything the violent achieve.\n\n
4:1	idm75156					 Discourses in chs *1–9* often begin with the call to **listen** (cp. *1:8*, *23*; *2:1*; *4:20-21*; *5:1-2*; *6:20-23*; *7:1-3*). • **when your father corrects you:** The children have reason to listen, because they have made mistakes.\n\n
4:2	idm75172					 Wise people navigate life’s difficulties successfully because they have heeded **good guidance.**\n\n
4:3	idm75179					 **my father’s son . . . my mother’s only child:** In Proverbs, both parents give instruction in wisdom. This involvement of both parents is unique among the traditions of the ancient Near East.\n\n
4:4	idm75186					 **my commands:** The words that describe the father’s teaching are used elsewhere in Scripture for God’s law. Fathers represent God to their children; the instruction of wise fathers conforms to God’s law.\n\n
4:5	idm75193					 In the Old Testament, to **forget** means more than not to remember; it is failure to obey.\n\n
4:6	idm75200					 **she:** In Proverbs, **wisdom** is sometimes personified as a woman (see *1:20-33*; *8:1–9:6*).\n\n
4:7	idm75210					 **Wisdom** often, though not always, brings relational and material prosperity.\n\n
4:9	idm75217					 **A lovely wreath** and a **beautiful crown** represent wisdom’s rewards (see also *1:9* and *3:22*).\n\n
4:10	idm75227					 The father again lays two paths before his children, encouraging them to avoid evil with its horrible consequences and to embrace good with its promise of blessing.\n\n
4:10	idm75233					 Not every wise person lives longer than every evil person, but obedience and wise living make **a long, good life** much more likely (see also *5:1-14*, *21-23*; *23:29-35*; cp. *Eccl 2:12-17*).\n\n
4:11	idm75244					 **Wisdom’s . . . paths** are **straight** (nondeceptive), while those of a fool are crooked (*2:15*). • **When you walk . . . run:** The wise reach their goals more quickly and efficiently.\n\n
4:16	idm75254					 The wicked stay up at night to plan evil (*Ps 36:4*; *Mic 2:1*).\n\n
4:17	idm75262					 To **eat . . . wickedness** and **drink . . . violence** means that those attributes are at the very center of someone’s life. Just as we eat and drink to stay alive, evil people sustain themselves by committing evil acts.\n\n
4:18	idm75270					 **Light** stands for wisdom and righteousness, and **darkness** stands for foolishness and wickedness (see *Eccl 2:12-14*). Light brings actions into the open; darkness hides them. Righteous people have nothing to hide, while the wicked try to hide what they do and end up **stumbling over** obstacles in the dark (see *Matt 4:16*; *5:14-16*; *John 1:14*; *Rom 2:19*).\n\n
4:20	idm75284					 The wise walk the path of life with eyes straight ahead.\n\n
4:20	idm75290					 **pay attention:** See also *1:8*, *23*; *2:1*; *5:1-2*; *7:1-3*; *8:1*. The child is to let these teachings transform his personality, represented by his **heart.** A lifelong commitment to follow wisdom requires a change of heart.\n\n
4:22	idm75304					 **Life** and **healing** are rewards for following the wise instructions of the father (see *4:10*).\n\n
4:23	idm75313					 In the Old Testament, the **heart** represents the center of emotions, thinking, and reasoning (e.g., *Gen 6:5*; *Deut 4:29*; *Ps 131:1*). The heart is crucial in the battle between wisdom and foolishness, between righteousness and evil (see *Matt 5:8*; *13:15*; *John 12:40*; *Rom 6:17*).\n\n
4:24	idm75327					 Because a person’s words originate in the heart, Proverbs teaches extensively about speech. One of the most basic lessons is to avoid **perverse** or **corrupt** speech, later defined as lies, slander, gossip, and rumor (*6:12*; *17:4*; *18:8*).\n\n
5:1	idm75338					 These instructions on embracing one’s wife and avoiding immoral women were originally addressed to young men just beginning their professional careers (see also *2:16-22*; *7:1-27*). This topic is also popular in ancient Egyptian wisdom writing.\n\n
5:1	idm75346					 Paying **attention** to instruction results in **discernment**—the ability to tell a right action from a wrong one. These instructions are vitally important when dealing with an immoral woman.\n\n
5:3	idm75354					 The **lips** of the immoral woman seem sweet and enticing but are actually bitter and deadly. Sexual activity often begins with a kiss, and flattering words can entice.\n\n
5:5	idm75361					 A relationship with an immoral woman leads **to death,** as does a relationship with the woman named Folly (see *9:13-18*).\n\n
5:9	idm75369					 An illicit relationship can be tempting, but it eventually brings shame. If the woman is a prostitute, the young man will have to pay her and thus lose income. If the woman is another man’s wife, he might have to pay her husband (see *Lev 20:10*).\n\n
5:11	idm75376					 Some sexually transmitted diseases were well known in the ancient Near East. *Leviticus 15:1-15* describes what is probably gonorrhea; other texts from Mesopotamia describe “the disease of intercourse” and the “disease of Ishtar” (goddess of love) with the physical symptoms of venereal diseases.\n\n
5:15	idm75383					 To **drink** from one’s own **well** (see also *Song 4:12*, *15*) is to enjoy sexual relations within marriage. Rather than expend sexual energy on immoral women, a man should cultivate a healthy sexual relationship with his wife. Sex is not to be shared with **strangers**. This honors marriage (*Gen 2:22-25*) and keeps the seventh commandment (*Exod 20:14* and *Deut 5:18*).\n\n
5:19	idm75397					 **deer:** cp. *Song 4:5*.\n\n
5:21	idm75405					 Even if a man keeps an illicit relationship secret from his family and society, nothing is hidden from **the** Lord. Adultery is a sin against God (*Gen 39:8-9*).\n\n
5:22	idm75414					 Habitual sins are like **ropes that catch and hold** people.\n\n
5:23	idm75421					 **He will die:** Young men must exercise **self-control** because death can result from acting on sexual desire for what is forbidden.\n\n
6:1	idm75429					 To secure the **debt** of another person is to guarantee it with one’s own possessions. Whether to earn a **friend’s** goodwill or to turn a profit from **a stranger** (cp. *Exod 22:25*; *Lev 25:36-37*; *Deut 23:19-20*), the risk is too great to take; it could lead to financial ruin. This message is repeated in *Prov 11:15*; *17:18*; *20:16*; *22:26*; *27:13*.\n\n
6:3	idm75446					 **save yourself:** The danger of ruin is so great that escaping the situation is almost a matter of life and death, as highlighted by the images of animals caught in a trap.\n\n
6:6	idm75453					 Lazy people sleep rather than make necessary provisions (see also *24:33-34*). They are the opposite of self-motivated and industrious **ants**. • **Extra sleep . . . more slumber** sarcastically expresses a lazy person’s ambition.\n\n
6:10	idm75462					 *//*  The result of laziness is **poverty**. It will come suddenly and ruthlessly, **like a bandit** or **an armed robber**.\n\n
6:12	idm75474					 **eye . . . foot . . . fingers . . . hearts:** The different parts of a worthless person’s body describe overall character, not just an occasional foolish act.\n\n
6:13	idm75481					 **wink . . . nudge . . . wiggle:** These behaviors were signals used while trying to deceive the innocent.\n\n
6:15	idm75488					 Even if wicked people seem to prosper, they will **suddenly** be punished.\n\n
6:16	idm75495					 The first line gives a number followed by a second line that increases that number by one. This device (called *number parallelism*) introduces a list of items and often, as here, draws attention to the climactic final item (see also *30:15-23*).\n\n
6:19	idm75503					 A **false witness** perverts the truth in court or in everyday conversation.\n\n
6:20	idm75510					 This passage emphasizes the life-threatening risk of sleeping with another man’s wife (see also *1:8*, *23*; *2:16-22*; *5:1-23*; *7:1-27*).\n\n
6:24	idm75521					 The **immoral woman** uses **smooth** talk and physical **beauty** to appeal to the vanity of young men.\n\n
6:26	idm75530					 Sleeping with a **prostitute** has consequences, and **sleeping with another man’s wife** can **cost you your life**. Her husband will seek revenge (*6:34-35*), and God is watching in judgment.\n\n
6:27	idm75540					 **walk on hot coals:** Of course **his feet** will **blister**. The consequences are horrible.\n\n
6:30	idm75549					 **Seven times** is probably a way of saying *a great amount* since the law never stipulated such high repayment (see *Exod 22:1*, *4*, *9*).\n\n
6:32	idm75560					 A thief might be punished severely even if he had a reason for his actions, but his punishment is nothing compared to an adulterer’s, who has no excuse for his crime. A **jealous husband** will seek the full punishment provided by law, which is death (*Deut 22:22*).\n\n
7:1	idm75568					 This is the last of four sections in chs *1–9* that warn against the dangers of promiscuous women (see also *2:16-22*; *5:1-23*; *6:20-35*).\n\n
7:2	idm75578					 **as you guard your own eyes:** That is, with great care.\n\n
7:3	idm75585					 The Old Testament uses the phrase **tie . . . on your fingers as a reminder** for something that needs to be remembered, most notably God’s commands (*Deut 6:8*; *11:18*). • The NLT’s **write them deep within your heart** reflects the Hebrew idiom *write them on the tablet of your heart* (see also *Prov 3:3*). Only obedience that comes from the heart will last.\n\n
7:4	idm75597					 In Hebrew, **sister** is a term of endearment that expresses intimacy (see *Song 4:9-10*).\n\n
7:5	idm75605					 Loving wisdom will leave no room for a **promiscuous woman***,* whose arsenal includes **flattery** that appeals to a young man’s vanity.\n\n
7:6	idm75614					 The young man’s father tells a story to illustrate his teaching about immoral women.\n\n
7:6	idm75620					 **Naive young men***,* not yet set in their ways, are still open to correction. With each foolish act, they move closer to becoming fools.\n\n
7:9	idm75628					 Foolish actions are often associated with **darkness** (see *4:18-19*; *Eccl 2:13-14*).\n\n
7:10	idm75637					 The woman, **seductively dressed***,* looks good on the outside but inside is full of trouble.\n\n
7:12	idm75645					 Prostitutes commonly solicited business in public areas such as **markets** and at **every corner** of busy **streets** (e.g., *Gen 38:13-16*).\n\n
7:14	idm75655					 The immoral woman’s observance of religious ritual makes her look good on the surface, but her immoral behavior reveals a corrupt heart.\n\n
7:16	idm75661					 Her emphasis on her **bed** and exotic perfumes (**myrrh, aloes, and cinnamon**) is explicitly sexual (cp. *Song 4:13-14*).\n\n
7:18	idm75670					 **let’s drink our fill of love:** cp. *Song 5:1*.\n\n
7:21	idm75678					 The naive young man’s foolish actions might **cost him his life** (see *5:11*; *6:32-35*).\n\n
7:24	idm75687					 The father reasserts the point of his lesson: While an adulteress might look good and a relationship with her is enticing, harm or even death will result.\n\n
8:1	idm75693					 The first part of Proverbs climaxes when the son encounters two women. Both invite the young man, and the reader with him, into an intimate relationship. The young man and the reader must decide between the woman named Wisdom, personifying the true wisdom of God (*8:1–9:6*), and the woman named Folly (*9:13-18*), representing the wisdom of the world (*1 Cor 1:18–2:16*). Both women’s houses are on “the heights overlooking the city” (*Prov 9:3*, *14*), suggesting ancient temples; the choice is thus between the true God and false gods.\n\n
8:1	idm75704					 **Wisdom calls out** openly and publicly, appealing to all and offering them her gift of wisdom. Like a prophet, she wants all to respond to her words.\n\n
8:2	idm75711					 The **hilltop** and **crossroads** provide maximum public access to all who pass by.\n\n
8:3	idm75719					 In ancient Near Eastern cities, the city **gates** had built-in chambers for conducting legal proceedings and business transactions. It was an appropriate place for Wisdom to make her appeal to the most people.\n\n
8:6	idm75726					 Wisdom is associated with **truth***,* **understanding***,* and **knowledge***,* which are **right***,*** wholesome***,*** plain***,* and **clear.** Wisdom detests **deception***,* which is **devious** and **crooked** (cp. *1:2-7*; *6:16-19*).\n\n
8:10	idm75751					 **Choose:** An ethical choice must be made between seeking money or valuables and seeking wisdom, which is far more valuable.\n\n
8:12	idm75758					 **Good judgment, knowledge, and discernment** are only available to those who have **Wisdom**.\n\n
8:13	idm75766					 Those who choose wisdom, i.e., those who **fear the** Lord (see *1:7*; *9:10*), will not speak in ways that harm others or bend the truth.\n\n
8:15	idm75776					 The best **rulers** choose wisdom to guide them (e.g., *1 Kgs 3:16-28*).\n\n
8:22	idm75784					 **formed me from the beginning . . . I was appointed in ages past:** God’s wisdom has always existed. His wisdom is here personified, but wisdom itself is not a person. Wisdom does not exist outside of God; wisdom is an expression of his character and nature. Unlike pagan gods, God needs no outside counselor to give him instructions (see *Isa 40:13-14*). Jesus is the apex of God’s wisdom (see *Col 1:15-17*; *2:3*).\n\n
8:27	idm75794					 God used his wisdom to establish the created order, so wisdom can tell us how the world works and testifies to God’s greatness.\n\n
8:30	idm75800					 **architect:** God’s wisdom guided the shaping of creation, bringing order out of chaos.\n\n
8:32	idm75807					 Wisdom offers great rewards to those who **listen to** and **follow** wisdom.\n\n
8:35	idm75815					 **Life** is the ultimate reward for the wise, while rejecting wisdom results in **death**. These verses point to eternal life and death (see *Luke 23:43*; *1 Cor 15*).\n\n
9:1	idm75825					 The invitation to join **Wisdom** for a lavish meal is met by a competing invitation in *9:13-18*.\n\n
9:1	idm75833					 The number **seven** can denote grandeur or fullness, so the seven **columns** represent the grandeur of Wisdom’s **house***,* the place where it dwells.\n\n
9:2	idm75843					 In the ancient Near East, **a great banquet** would accompany a marriage, a military victory, or the making of a treaty. Wisdom’s celebration marks the beginning of a committed relationship with the hearer.\n\n
9:3	idm75850					 Throughout the ancient Near East, temples were built on **the heights overlooking the city**. A commitment to wisdom involves a commitment to the Lord (contrast *9:14*).\n\n
9:4	idm75858					 Wisdom makes her appeal especially to the **simple** and **those who lack good judgment** because they have not yet decided between wisdom and folly. See *9:16*, where Folly mimics and then perverts Wisdom’s words.\n\n
9:6	idm75867					 Wisdom gives people the ability to navigate life successfully.\n\n
9:7	idm75873					 These verses seem to create an awkward break between the invitations of Wisdom and Folly, but perhaps the purpose is to caution that, in contrast with inviting the simple (*9:4*), inviting **mockers** and **the wicked** is futile at best. Such people have already chosen their path and respond to Wisdom’s advice with violence. By contrast, **the wise** appreciate corrective advice; they welcome it and benefit from it.\n\n
9:10	idm75883					 **Fear of the** Lord**:** See *study note on 1:7*.\n\n
9:13	idm75893					 The woman named Folly also invites the **simple** and **those who lack good judgment** to join her for the banquet she has prepared. Her invitation and advice are antithetical to Wisdom’s (*9:1-6*).\n\n
9:13	idm75902					 **The woman named Folly is brash:** Fools talk boldly and without shame but have nothing intelligent to say.\n\n
9:14	idm75909					 **On the heights overlooking the city** was the traditional location for a temple. Folly personifies false gods and goddesses that compete for the affection and loyalty of God’s people (contrast *9:2-3*).\n\n
9:17	idm75917					 Like Wisdom, Folly has prepared a banquet for her guests (cp. *9:2-5*). However, this meal is dishonest and perverse.\n\n
9:18	idm75924					 Folly’s dinner **guests** end up **in the depths of the grave***,* in contrast to the reward for Wisdom’s *guests* (see *9:6*).\n\n
10:1	idm75935					 This long section is called **The proverbs of Solomon**. It consists mostly of brief bits of advice and observation. These sayings make heavy use of *antithetical parallelism* to contrast wisdom and righteousness with folly and wickedness. The arrangement of these proverbs appears to be essentially random, as in Egyptian and Mesopotamian wisdom literature. Some proverbs are repeated (see *6:10-11* and *24:33-34*; *14:12* and *16:25*; *18:8* and *26:22*; *19:24* and *26:15*; *20:16* and *27:13*; *21:9* and *25:24*; *22:3* and *27:12*). Sometimes a group of proverbs shares a similar theme (e.g., *16:1-11*).\n\n
10:1	idm75958					 The **joy** or **grief** of godly parents reflects the degree of their child’s obedience to principles of wisdom.\n\n
10:2	idm75966					 **Tainted wealth . . . right living:** The book of Proverbs promotes good behavior over having money (see also *11:18*; *13:11*, *22*).\n\n
10:3	idm75976					 This proverb can be misused if outward results are regarded as a barometer of godliness. Job’s three friends, for example, wrongly reasoned that Job must have sinned to earn his suffering (see *Job 22:6-11*).\n\n
10:4	idm75983					 **Lazy people** are foolish, while **hard workers** are wise (see also *10:26*; *26:13-16*).\n\n
10:7	idm75993					 **the name of a wicked person rots away:** In ancient Israel, as is still true today in the Middle East, honor and shame were powerful motivators.\n\n
10:9	idm76000					 **Paths** are a metaphor for life (see *1:15*).\n\n
10:10	idm76008					 To **wink at wrong** suggests approving of bad behavior rather than confronting it. • **but a bold reproof promotes peace:** The NLT translators assume that the original text is reflected in the Greek version. The second line in the Hebrew text may have been copied by mistake from *10:8*.\n\n
10:11	idm76017					 As a **fountain** provides water that sustains life, **the words of the godly** give life to those who hear them. In contrast, the **violent intentions** concealed in **the words of the wicked** bring death (see also *10:6*; *Jas 3:1-12*).\n\n
10:13	idm76029					 **beaten with a rod:** People **lacking sense** will bring harm upon themselves through what they say. Concerning physical discipline, see *23:13-14*.\n\n
10:15	idm76038					 Although **wealth** can be a **fortress** against trouble, money can also create trouble (*13:8*) and can provide false security (*18:10-11*).\n\n
10:17	idm76048					 Wise people are not afraid to have their thinking or behavior corrected—they **accept discipline** as an opportunity to grow in wisdom.\n\n
10:19	idm76055					 Those who talk **too much** show their ignorance and get in trouble (see also *10:17*; *13:3*; *17:28*).\n\n
10:20	idm76065					 **Words** are an expression of the **heart**.\n\n
10:25	idm76073					 **The wicked** might enjoy the material blessings of life, but only temporarily, in contrast with **the godly**. Jesus also expressed this reality (*Matt 7:24-27*).\n\n
10:30	idm76082					 This proverb connects with God’s covenant promises to Israel (see *Deut 28:1-14*, *63-68*). Such connections are rare in the book of Proverbs.\n\n
11:1	idm76090					 Here, honest practices are applied to the business world (see also *16:11*; *20:10*, *23*; *Lev 19:35-37*; *Deut 25:13-15*; *Ezek 45:10*; *Hos 12:7-8*; *Mic 6:11*). • **Scales** were often made of two metal bowls suspended from a crossbar. The unit of currency, the *shekel,* comes from the verb meaning “to weigh” (see *Amos 8:5-6*).\n\n
11:2	idm76107					 **Pride** is dishonest self-promotion, whereas **humility** is an honest assessment of one’s strengths and weaknesses.\n\n
11:4	idm76115					 **Right living***,* which flows from wisdom, is more important than **riches**. Nothing is wrong with *riches* (*10:15*, *22*; *14:24*) that are gained properly (cp. *13:11*; *21:6*; *22:16*).\n\n
11:10	idm76131					 Our actions, whether **godly** or **wicked***,* affect **the whole city** (cp. *Eccl 8:9-13*).\n\n
11:13	idm76142					 This perspective on **a gossip** is repeated in *20:19*.\n\n
11:14	idm76150					 The future of an entire **nation** depends on wisdom.\n\n
11:15	idm76157					 This message is repeated in *6:1-5*; *17:18*; *20:16*; *22:26*; *27:13*.\n\n
11:16	idm76168					 **Respect** is the great and lasting reward of being **gracious***,* while **wealth** is the lesser and temporary prize of being **ruthless** (see also *10:2*; *11:18*).\n\n
11:21	idm76181					 **Godly** behavior has positive consequences for the next generation.\n\n
11:22	idm76188					 **Discretion** is the ability to tell right from wrong, the beautiful from the ugly, and good taste from bad taste.\n\n
11:23	idm76195					 **The wicked** might prosper and **the godly** might suffer in the short term, but the future will right this imbalance.\n\n
11:24	idm76203					 **Generous** people who **give freely** to others **will prosper***,* but those who **hoard** their money will lose it (see *28:27*; *2 Cor 9:6-9*).\n\n
11:28	idm76216					 **Money** can be a blessing from God, but it is uncertain. **The godly** trust in God and **flourish** (see *Ps 1*).\n\n
11:31	idm76226					 The implied answer is that **wicked sinners** will be punished on earth.\n\n
12:4	idm76233					 Elsewhere in Proverbs a **crown** symbolizes wealth (*14:24*), long life (*16:31*), and grandchildren (*17:6*). • **cancer** (literally *rot*): A **disgraceful** wife is a deep and life-threatening problem.\n\n
12:7	idm76246					 **The wicked** might prosper momentarily, but they do not last. **The family of the godly stands firm** for generations.\n\n
12:8	idm76254					 To be **sensible** means to act only after reflecting on the consequences. A **warped mind** acts on impulse.\n\n
12:9	idm76262					 Reality is more important than appearance.\n\n
12:11	idm76268					 This proverb is repeated but with a different conclusion in *28:19*.\n\n
12:12	idm76275					 The instability of **thieves** can produce violent behavior at any moment. By contrast, **the godly are well rooted:** Their relationships are stable even under duress.\n\n
12:15	idm76283					 **Fools** fail to realize what **the wise** know—that listening is the way to learn.\n\n
12:16	idm76291					 Keeping a level head allows a **wise person** to think clearly and avoid reactions that could cause a fight.\n\n
12:17	idm76298					 The message of this proverb is repeated in *14:5*.\n\n
13:1	idm76305					 **A wise child accepts a parent’s discipline:** Gaining wisdom requires *discipline* and **correction**.\n\n
13:3	idm76314					 Having **control** of the **tongue** demonstrates wisdom (see *Jas 3:1-12*).\n\n
13:7	idm76323					 Appearances do not always reflect reality.\n\n
13:8	idm76329					 Money can be a blessing or a curse (see *3:9-10*; *21:6*).\n\n
13:9	idm76337					 **snuffed out:** Cp. *20:20*; *24:20*.\n\n
13:17	idm76346					 Oral messages were the primary form of communication, so an **unreliable messenger** delivering the wrong message could incite all kinds of **trouble**.\n\n
13:20	idm76354					 We are influenced by those we **associate with**.\n\n
13:23	idm76361					 Hard work does not always bring prosperity (cp. *10:4-6*; *12:11*; *13:4*) because **injustice** occurs in the world.\n\n
13:24	idm76371					 Punishment is sometimes necessary to motivate instruction. **Discipline** is a product of **love**, whereas refusal to discipline one’s child is a sign of laziness (see also *19:18*; *23:13-14*; *29:17*).\n\n
14:1	idm76382					 Building or tearing down the **home** is a metaphor for strengthening or weakening one’s family.\n\n
