Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:1	idm28354					 The sanctuary had been set up at Gilgal (*Josh 4:19-20*; *5:10*); **Bokim** is an unknown place, where **the angel of the** Lord gave an announcement that led to **weeping** and an attempt to reverse the judgment by offering sacrifice.\n\n
2:1	idm28366					 Even when Israel was unfaithful, God’s **covenant**, originally given to Abraham, remained unconditional (*Gen 12:1-3*; *17:1-22*; cp. *2 Tim 2:13*).\n\n
2:2	idm28376					 The gods of the nations were not a neutral force, so destroying the pagan **altars** was basic to covenant obedience. Not doing so would inevitably involve social and religious compromise, and the people of the land would oppress Israel (see *Deut 20:17-18*).\n\n
2:6	idm28384					 The second prologue also follows from the events of *Josh 23–24* (see *study note on Judg 1:1–3:6*), adding the element of a third generation (*2:10*) who had no personal experience of the Lord’s mighty acts.\n\n
2:8	idm28393					 Cp. *1:1*; *Josh 24:29-31*.\n\n
2:10	idm28401					 Joshua was dead, the new generation had not experienced God’s saving power, and the Canaanites continued to live in the land. What resulted was the cycle of rebellion and partial restoration. This section introduces that cycle, which the body of the book exemplifies.\n\n
2:11	idm28407					 Israel rebelled against the Lord and began serving the gods of their neighbors, especially the Canaanite deities Baal and Asherah. • **Baal** means “lord”; **Ashtoreth** might be a Hebrew form of the Canaanite “Astarte,” a goddess with various manifestations. See also *6:25-32* and *study notes*.\n\n
2:14	idm28417					 As Israel served other gods, God withdrew his support. Their rebellion brought **great distress** from military defeat by their enemies.\n\n
2:15	idm28424					 God was not simply absent; he was actively involved in Israel’s defeat, and the outcome of the battle belonged to the Lord (cp. *2 Chr 20:15*).\n\n
2:16	idm28431					 **The** Lord** raised up judges** whose leadership brought partial, temporary restoration. They were later described as “judging” Israel (e.g., *3:10*; *4:4*; *10:2-3*), but they were primarily known for their military victories.\n\n
2:20	idm28443					 The remaining Canaanites and their religion would become a source of temptation to the Israelites, offering an alternative to faithfully following the Lord and his covenant ways. This result was known and even planned by God (cp. *3:4*), but God does not deliberately set his people up to sin (*Jas 1:12-15*). Temptations abound, but the choice to obey God or yield to temptation rests with those who claim to know him. Israel had a duty to possess the land fully, but God, not humankind, determines victory or failure.\n\n
3:1	idm28451					 The ongoing presence of **the Philistines** and **Canaanites** in the land had an instructional purpose. Skills in warfare were necessary for survival in the ancient world. God allowed a continuing presence of enemies, but they would become his provision for Israel’s training and well-being.\n\n
3:3	idm28459					 **The Philistines** were never listed with the native Canaanite tribes; they were invaders from the sea who settled on the southwest coast of Israel in about 1200 BC. The Philistines were organized into five cities, each with its own ruler (cp. *1 Sam 6:16-17*). They are included here with the **Canaanites**, anticipating the prominent role they would have as Israel’s major foe from Samson’s time onward. • The text includes **Sidonians** and northern **Hivites** to show that Israel’s ideal boundaries were well to the north and east of what they actually possessed. • The **Hivites** were Canaanite (Hamitic) peoples (*Gen 10:17*); little is known about them. The Gibeonites, who tricked Joshua (*Josh 9:3-27*) were Hivites. • **Baal-hermon** is possibly the largest of the three peaks that make up Mount Hermon in the northeast corner of Israel; **Lebo-hamath**, in southern Lebanon, marks Israel’s northernmost ideal boundary (*1 Kgs 8:65*).\n\n
3:5	idm28477					 Israel failed God’s test (*3:1-4*). Intermarriage led Israel to worship in the fertility cult of the Canaanite **gods**.\n\n
3:7	idm28485					 The account of Othniel is typical of the cycles in Judges. Evildoing led to apostasy, most frequently in the **Baal** and **Asherah** cults (see study notes on *2:11-13*; *6:25-32*). Apostasy provoked the Lord and resulted in foreign oppression. Then the cry of the people evoked divine compassion and the raising up of a rescuer-judge as the agent of God’s Spirit. The rescuer ended the oppression, and the land enjoyed a period of peace before the cycle started again. **Othniel** depicts an ideal judge.\n\n
3:8	idm28496					 **Cushan-rishathaim** means “Cushan of Double Wickedness.” • **Aram-naharaim** means “Aram of the Two Rivers”; it is thought either to refer to the region between the Euphrates and Balih Rivers in Mesopotamia or to be equivalent to Mesopotamia (a word that means “Midst of the Two Rivers,” the region between the Tigris and the Euphrates).\n\n
3:12	idm28504					 In this epic account of intrigue and cunning, Ehud manifested heroic qualities when a coalition of nations from east of the Jordan penetrated the hill country of Ephraim and Benjamin. The cycle follows formulaic language and highlights the repeated apostasy of the people** once again**.\n\n
3:12	idm28511					 The people of **Moab** and the **Ammonites** were descendants of Lot’s incestuous relationship with his daughters (*Gen 19:30-38*). Despite their kinship with Israel, both nations were Israel’s enemies. • The **Amalekites** were nomads who had attacked Israel in the desert, and toward whom unbroken hostility had been commanded (*Num 24:20*; *Deut 25:17-19*). That the three nations joined in coalition probably reflected their growing fear of Israelite expansion.\n\n
3:15	idm28523					 **left-handed** (literally *restricted in the right hand*): This characteristic enabled **Ehud** to hide his weapon on the right hip. The Greek Old Testament translates this phrase to mean “ambidextrous.” The term used here is associated with the tribe of Benjamin (“son of my right hand,” *Gen 35:18*; see *Judg 20:16*) and was connected with heroic military skills (cp. *1 Chr 12:1-2*). • The **tribute money** was either pieces of metal or, more likely, agricultural goods requiring a team of bearers (*Judg 3:18*).\n\n
3:16	idm28537					 A knife for cutting would have a single blade. This **doubled-edged dagger** was fashioned to facilitate driving it into a victim.\n\n
3:19	idm28544					 The **message** had to be **secret** to ensure that Ehud would be left alone with the king; it had to be **from God** to guarantee that the ploy would be effective. Eglon probably stood up because he expected some kind of message from the Lord, which is precisely what he received.\n\n
3:19	idm28553					 **Gilgal** became the Israelites’ initial base of operations after they crossed the Jordan and was the site of important events associated with the conquest (*Josh 4–6*). The **stone idols** may have been a pagan shrine created from the twelve stones that Joshua set up (*Josh 4:20*). Later, Gilgal was still an important center for the faithful (*1 Sam 7:16*) and for idolators (*Hos 4:15*; *9:15*; *12:11*; *Amos 4:4*; *5:5*).\n\n
3:20	idm28569					 The **cool upstairs room** was probably some kind of rooftop chamber, a common summer meeting place in hot countries.\n\n
3:23	idm28576					 **and escaped down the latrine:** The latrine might have been similar to those in medieval Europe, where it was not uncommon for a latrine to extend out from the wall of a building, with an external chute not unlike today’s laundry or chimney ash chutes.\n\n
3:24	idm28583					 While the king’s servants, perhaps reacting to familiar odors, dithered over protocol for a king with bowel problems, Ehud made his escape.\n\n
3:26	idm28589					 **Seirah** is unknown, but it was accessible to the hill country, from which Ephraim and Benjamin could be rallied.\n\n
3:27	idm28596					 **sounded a call to arms** (literally *blew a trumpet*): The trumpet blast and the call **“Follow me”** were accompanied by the assurance of divine victory through the God-appointed rescuer.\n\n
3:31	idm28605					 **Shamgar** is nowhere specifically identified as an Israelite or as a judge (see *5:6-7*). • **son of Anath:** Anath was perhaps a Canaanite goddess or shrine (cp. *1:33*, “Beth-anath”); from similar references in ancient literature, some have seen him as part of a Canaanite warrior class.\n\n
4:1	idm28615					 The account of **Deborah** and **Barak**, given in both prose (ch *4*) and poetry (ch *5*), is the only large-scale military operation recorded against a major Canaanite foe after the initial conquest. Another king named **Jabin**, who also ruled in the city of **Hazor**, was defeated in an earlier battle against Joshua along with a vast northern coalition, and Hazor was burned (see *Josh 11:1-15*). Although *Joshua 11* and *Judges 4–5* have often been compared, there are too many differing details to consider them to be parallel records of the same battle. Instead, Jabin is probably a dynastic name; the name occurs in the Mari texts for an even earlier king of Hazor, around 1800 BC.\n\n
4:1	idm28631					 The opening of ch *4* provides chronological continuity with **Ehud** and reinforces the cyclical nature of Israel’s experience during this period.\n\n
4:2	idm28639					 **Hazor***,* located north of the Sea of Galilee, dominated the intersection of major trade routes running north–south and east–west. References to Hazor appear frequently in ancient Near Eastern documents, and the site has been extensively excavated. Its position as a one-time “capital of all [those] kingdoms” (*Josh 11:10*) is confirmed by history and archaeology. • **Harosheth-haggoyim** (“Forest/Farmland of the Nations”) was possibly a staging area for the battle; its location and history are debated.\n\n
4:3	idm28649					 Contemporary records confirm that armies like Sisera’s had large numbers of **iron chariots**. Such a force would have expected overwhelming victory over the lightly-armed Israelite infantry.\n\n
4:4	idm28656					 Deborah was **a prophet** (Hebrew *’ishah nebi’ah**,* “a woman, a female prophet”) **who was judging** (*shoptah*, a feminine verb; see *study note on 2:16-19*). She is the protagonist of this story, though much of the action surrounds her surrogate, Barak. Unlike most of the characters in the book of Judges, Deborah fulfilled both the judicial and the military functions implied by the label “judge.” As a prophet, she foreshadowed Samuel’s later work (*1 Sam 7:15-17*). Deborah called for a holy war in which the Lord would fight for his people (*Judg 4:6-7*; see study notes on *Deut 1:30*; *2 Chr 20:20-21*).\n\n
4:6	idm28672					 Though **Barak** appears in a list of Israelite heroes (*Heb 11:32*), Judges never gives him more than an equal place with Deborah. • **Mount Tabor** was in the territory of Issachar, just north of the Jezreel Valley.\n\n
4:7	idm28681					 The **Kishon River**, which runs northwest into the Mediterranean just north of Mount Carmel, formed the Jezreel Valley.\n\n
4:8	idm28688					 The theme of the reluctant rescuer surfaces again with Gideon (*6:15*; cp. *Exod 3:11*).\n\n
4:9	idm28696					 **Honor** for the **victory** would go to **a woman**, which meant a loss of face for Barak. • This **Kedesh** appears to have been near Mount Tabor (cp. *4:6*, *12*), a different location than the Kedesh in Naphtali (*4:6*), which would have been too far north for the action described.\n\n
4:10	idm28709					 The warriors came from Barak’s tribe of **Naphtali** and its southern neighbor, **Zebulun**.\n\n
4:11	idm28717					 Kenites related to Moses’ father-in-law had settled in Judah (*1:16*), in the southern desert (*Exod 2:16-22*) near the Amalekites in the mountainous country near Moab (*Num 24:21-22*). Part of the tribe had apparently migrated north and settled near the Sea of Galilee.\n\n
4:12	idm28726					 Upon hearing of Barak’s muster of troops, **Sisera** fell into the trap set by the Lord. He headed for the Jezreel Valley with his **chariots**, marching along the **Kishon River** where wheeled vehicles could operate freely.\n\n
4:14	idm28735					 **Mount Tabor**, with its forest cover, was a strategic location, and the rush down the hill must have surprised the unsuspecting Canaanites. The battle was won, however, because it was the Lord’s war, not because of human strategy and tactics. • Nothing is said here about why the **chariots** were so ineffective; this awaits the poetic version of the account (*5:21*).\n\n
4:17	idm28744					 **Sisera** felt that he was back in **friendly** circles (cp. *4:11*). A woman whose husband was absent would normally invite a man into her tent only for sex, but Sisera would have interpreted this invitation as an opportunity for safe haven. **Jael** did nothing to shake his confidence as she concealed and refreshed him.\n\n
4:19	idm28754					 The **milk** was probably the curds so favored by the Arabs (cp. “yogurt,” *5:25*); many believe that it is soporific.\n\n
4:21	idm28762					 **Jael** completed what seems to have been her intention all along. There is a more graphic description of the event in *5:26-27*.\n\n
4:23	idm28770					 **God** defeated **Jabin** by orchestrating people and events.\n\n
4:24	idm28778					 Sisera’s army was gone, but **Jabin** and his kingdom were subdued more gradually.\n\n
5:1	idm28785					 **This song***,* a victory hymn usually credited to **Deborah***,* presents a second, more poetic account of the entire battle with various details that supplement the prose account. It is one of the most ancient Hebrew poems. It blesses the Lord, those tribes who responded to the muster, and Jael. It curses those who remained at home, Sisera, and his mother’s entourage. It contrasts conditions before Barak’s victory, when the Lord’s curse was on the land, with the life of blessing in the wake of the warriors’ righteous acts. It ends with a prayer that the Lord’s enemies will perish like Sisera (*5:31*).\n\n
5:3	idm28796					 The victory song is primarily a hymn to **the** Lord**, the God of Israel**. It is also a wisdom song that gives instruction to **kings** and **rulers***,* as other wisdom psalms do (see “*Wisdom Psalms*” Theme Note).\n\n
5:4	idm28809					 In the poem, the Lord is on the march from his home in the mountains of Edom (cp. *Hab 3:3*), or **Mount Sinai** (one tradition places Sinai east of the Jordan Valley, in the region of Edom; cp. *Gal 4:25*). The fire and earthquake that had so terrified Israel at the giving of the law (*Exod 19:18*) here symbolize God’s power and fury on the battlefield against his enemies. • Torrential **rain** would have created a quagmire, making Sisera’s chariots a liability rather than an asset (*Judg 4:15-16*).\n\n
5:6	idm28822					 During this period of chaos and uncertainty, there was little security for those living outside the main walled cities. Even **Shamgar** (see *3:31*) did little to alleviate the misery of the common people, who suffered under the hand of the Canaanites and their cruel commander, Sisera.\n\n
5:7	idm28830					 **Deborah** was God’s agent in bringing relief during this general social breakdown. Deborah did not muster or command the troops, but she was Israel’s spiritual and emotional pillar; she is described as **a mother** in Israel.\n\n
5:8	idm28838					 **Israel** was in social chaos and also lacked defensive weapons. • **Forty thousand warriors:** The Hebrew word translated *thousand* could also be translated *clans* (see *study note on Exod 12:37*).\n\n
5:10	idm28849					 Both the rich (those **who ride**) and the poor (those **who walk**) were to listen and spread the song, which would have both a spiritual and a social impact as it was disseminated.\n\n
5:11	idm28857					 **Listen to the village musicians:** The picture is of divine exploits being recited where people gathered. Much Old Testament narrative and psalmody probably took shape in this way. “Remembering” in song and poetry is foundational to both Jewish and Christian worship.\n\n
5:13	idm28864					 **The few** were Barak’s army, marching **down** against the **mighty warriors** of Sisera’s army.\n\n
5:14	idm28873					 These verses honor those who volunteered and shame those who did not. • **Ephraim, Benjamin**, and Manasseh (represented by **Makir**) came from the south. **Issachar**, the territory where the battle actually took place, was joined by **Zebulun** and **Naphtali**, the two tribes closest to Barak’s home base. • The tribes that were too irresolute and fainthearted to join the fight included **Reuben**, Gad (represented by **Gilead**), **Dan**, and **Asher**.\n\n
5:19	idm28888					 The battle is described. The brave warriors who followed Deborah and Barak faded into the background as the Lord mustered **the stars** of **heaven** and **the Kishon River** to obliterate Sisera’s host.\n\n
5:19	idm28897					 **Taanach** was southeast of the great administrative center of Megiddo, so the battle took place in the lower part of the Jezreel Valley. The references to Taanach and Megiddo are probably poetic allusions to well-known places in the Jezreel Valley, rather than exact locations of any fighting, which appears to have taken place between Mount Tabor and the lowlands around the Kishon River.\n\n
5:23	idm28904					 The location of **Meroz** is unknown, but it should not be confused with Merom (*Josh 11:5*), which was approximately twenty miles to the north in the hills of Galilee.\n\n
5:24	idm28912					 Sisera’s end is described in a brief celebration of **Jael**.\n\n
5:28	idm28919					 The natural confidence of **Sisera’s mother** was beginning to crumble.\n\n
5:29	idm28926					 The **wise women** betrayed Sisera’s evil intentions as they tried to encourage his mother. • The poet didn’t need to tell how the story concluded.\n\n
5:31	idm28933					 **Sisera** typifies the Lord’s **enemies***;* Jael represents those who **love** the Lord. • **there was peace in the land:** Rest followed the Lord’s rescue.\n\n
7:1	idm28944					 Gideon’s judgeship brings to a close the first period of judges.\n\n
6:1	idm28950					 After forty years of peace, religious syncretism had brought about political instability, and marauding nomads had reduced **the Israelites** to living as fugitives. • **The Midianites** were once thought to be a purely nomadic tribe centered in northwest Arabia, but they are now understood to have built cities and for a time to have dominated much of the Arabian Peninsula and southern Transjordan (the area east of the Jordan). They are joined here by Amalekites (who earlier were part of a Moabite coalition; see *study note on 3:12-13*) and the mysterious **people of the east** (cp. *1 Kgs 4:30*; *Ezek 25:4*, *10*). The pattern of attack was seasonal but devastating.\n\n
6:5	idm28963					 **Camels**, known in some contexts from as early as 3000 BC, are frequently associated with eastern nomads and their raids. This may be one of the first recorded instances of camels being used in a large military force.\n\n
6:8	idm28971					 This unnamed **prophet** and Deborah are the only prophets to appear in Judges. This prophet rebuked Israel’s apostasy in language familiar from Deuteronomy onward.\n\n
6:11	idm28978					 Gideon encountered **the angel of the** Lord and emerged as a hero. He overthrew the syncretistic Baal cult of his family and town and called his people to fight in the Lord’s name.\n\n
6:12	idm28986					 **Mighty hero** translates a Hebrew term that is elsewhere translated as “strong warriors” (*Josh 6:2*), pointing to Gideon’s potential military heroism, and as “the rich” (*2 Kgs 15:20*), pointing to his social standing as a member of a leading family. • **the** Lord** is with you:** A commission to fight God’s war is usually accompanied by assurance of his presence (see *Deut 1:30*; *Josh 1:1-9*).\n\n
6:13	idm29000					 Like others called to be prophets or judges, **Gideon** was reluctant to obey. He questioned God’s presence and his own adequacy (see *study note on 4:8*; *Exod 3:1–4:17*; *Jer 1:4-19*).\n\n
6:15	idm29010					 Gideon’s personal and clan status was itself insufficient to muster troops.\n\n
6:22	idm29016					 Encounters with divine holiness are inherently dangerous (cp. *Gen 32:30*; *Deut 5:4-5*).\n\n
6:24	idm29024					 The symbolically named **altar** commemorates the divine presence and favor. By the time the account was written down (**to this day**), the altar had probably become a pilgrimage site.\n\n
6:25	idm29032					 In a provocative act that was commanded by God, Gideon destroyed and desecrated a community altar to Baal and its Asherah pole.\n\n
6:25	idm29038					 In Canaanite worship, **Baal** was a storm and fertility god, while **Asherah** was often represented as a sacred tree.\n\n
6:31	idm29046					 The first person to follow Gideon’s inspired act of leadership and abandon Baal for the Lord was Gideon’s father **Joash**, who was, ironically, the keeper of the Baal shrine.\n\n
6:33	idm29053					 The nomadic coalition (*6:1-6*) set up camp at the eastern end of the **valley of Jezreel***,* which divided Israel’s central tribes from the Galilean hills.\n\n
6:34	idm29062					 As is typical of the inspired leaders in Judges, the Spirit **clothed Gideon with power**. A similar metaphor is frequent in Paul’s letters (e.g., *Rom 13:12*; *Gal 3:27*; *Eph 4:24*; *6:11*; *Col 3:10*, *12*, *14*).\n\n
6:36	idm29076					 The **fleece** incident was not a confirmation of God’s intention to use Gideon (which had already been established, *6:17-24*), but God’s indulgence in responding to the reluctant hero’s uncertainty.\n\n
7:1	idm29084					 The **spring of Harod** and **the hill of Moreh** were just east of the town of Jezreel; they guarded the pass that connects the valley of Jezreel to the fords of the Jordan near Beth-shan. Gideon’s army was located on the north slope of Mount Gilboa. The Midianite hosts were in the valley below, with the hill behind them.\n\n
7:2	idm29092					 **The** Lord does not require a large force to save his people (cp. *1 Sam 14:6*). A large number might even have hindered success because the element of surprise was crucial to the Lord’s battle plan. **Gideon** was to pare down the army to maintain godly humility, not for reasons of military strategy.\n\n
7:3	idm29102					 The first reduction sorted out those who initially responded with enthusiasm but then had second thoughts.\n\n
7:4	idm29108					 The choice of those who lapped from their hands over those who knelt was apparently arbitrary, but it enabled the Lord to reduce the size of the army.\n\n
7:8	idm29114					 The jars (in which the men carried **provisions**) and trumpets borrowed from the warriors who were sent home would be used in the coming battle.\n\n
7:10	idm29121					 The Lord **encouraged** Gideon with a third sign (*6:17-21*, *36-40*).\n\n
7:11	idm29130					 With the **enemy camp** spread out across the valley (*7:1*, *12*), it was easy for Gideon and his servant to sneak undetected into the camp.\n\n
7:13	idm29139					 Dreams and their interpretations were often discussed in Egypt and Babylonia. The Old Testament teaches that dreams are inspired by God and are best interpreted by his revelation (see *Gen 41:15-16*, *25*; *Dan 2:28*). The point of this dream is clear: Gideon’s band, represented as a rounded **loaf of barley bread**, would come **tumbling down** and overturn **the Midianite camp**.\n\n
7:16	idm29151					 Dividing the small band **into three groups** created the impression of a much larger force.\n\n
7:17	idm29158					 Surprise and deception took the place of a massive army. The war cry, the sudden blast of 300 trumpets, and the torches bursting into light created the impression of a large force.\n\n
7:21	idm29164					 The warriors **stood** in place while God fought the battle (cp. *Exod 14:13*; *1 Sam 12:16*; *Rev 19:11-16*). • The Midianites’ camels (*Judg 6:5*) might have contributed to the **panic**. Camels usually provided a military advantage, but in this situation they would have been a liability. They had probably been hobbled for the night, and camels themselves are subject to panic.\n\n
7:22	idm29176					 The fugitives fled in a southeasterly direction, past Beth-shan and toward the fords of the Jordan, trying to reach more friendly and favorable surroundings.\n\n
7:24	idm29182					 The **shallow crossings of the Jordan** were key to cutting off the escape of an army (cp. *3:28*; *12:4-6*).\n\n
7:25	idm29191					 **Oreb** (“raven”) and **Zeeb** (“wolf”) were military leaders, in contrast to Zebah and Zalmunna, who were kings (*8:5*). This capture was commemorated in the subsequent names of the rock and winepress where they were captured.\n\n
8:1	idm29200					 **Ephraim**, the dominant tribe of the north-central hill country, produced only a minor judge, Tola (*10:1*). The Ephraimites resented their omission from the battle, if only because they hoped for a share of the spoils. When summoned, they did the job at hand. **Gideon** gave a gracious and humble answer, which turned away Ephraim’s **anger** (see *Prov 15:1*; contrast Jephthah, *Judg 12:1-4*). Gideon’s and Ephraim’s victories over **Oreb and Zeeb** and their armies became the stuff of legend (cp. *Ps 83:11-12*; *Isa 10:26*).\n\n
8:4	idm29215					 At this point, **Gideon** seemed as bent on revenge as on victory, and there is an abrupt cessation of his earlier dialogue with the Lord. The core of **300 men** made this final run against the Midianites. • Gideon pursued the fleeing **kings of Midian** through the Jabbok gorge, then southward toward Rabbah, following **the caravan route** onto the Transjordan plateau. • **Succoth** and **Peniel** were Israelite cities, but their loyalty to Gideon, an upstart general, was thin. The tribes east of the Jordan were continually exposed to the Midianites’ pressure and apparently feared the Midianites.\n\n
8:7	idm29227					 It was a common practice in the ancient Near East to **tear** the **flesh** of a defeated foe (cp. *Amos 1:3*; *Mic 4:13*).\n\n
8:8	idm29237					 **this tower:** Towers were common in the period and have been excavated at both Succoth and Shechem (see *9:46-49*).\n\n
8:10	idm29245					 Apparently the **Midianite** remnant with its **two kings** felt reasonably secure, having reached the Transjordan plateau en route to their traditional desert haunts. This put them well beyond typically Israelite territory. As he had done before (*7:19-22*), **Gideon** took **the Midianite army by surprise**. He **captured** the two kings and routed the army, thus eliminating the threat of Midianite retribution feared by the leaders of Succoth and Peniel.\n\n
8:13	idm29257					 The return journey was probably a straight course (through the unknown **Heres Pass**) rather than the circular approach needed for the ambush. • That a typical **young man from Succoth** could **write down the names** is evidence that the newly developed alphabetic writing system had taken root in Israel. • Gideon’s practice of retribution and execution was the norm in his time, though Gideon’s reputation as the Lord’s servant was better served by his skillful diplomacy (*8:1-3*) than by vindictive punishment.\n\n
8:18	idm29267					 It is not clear just when the slaughter **at Tabor** took place; it may have occurred during the earlier battle.\n\n
8:20	idm29274					 Matters of honor dominated this interaction. Death at the hand of a woman or a child was considered dishonorable (*5:24-27*; *9:54*).\n\n
8:21	idm29282					 **royal ornaments** (or “crescent necklaces,” *Isa 3:18*): Desert nomads tended to carry their wealth with them; jewelry maximized value for weight.\n\n
8:24	idm29290					 **Ishmaelites** and Midianites were both descendants of Abraham (*Gen 16:15*; *25:2*).\n\n
8:27	idm29299					 An **ephod** was normally considered part of the priestly garments (*Exod 28:6-30*); one was also worn by Samuel and David (*1 Sam 2:18*; *2 Sam 6:14*; *1 Chr 15:27*). But here, as in *Judg 17:5* and *18:14-18*, the *ephod* appears to have been some kind of **gold** image, which in turn became an object of idolatrous worship.\n\n
8:28	idm29314					 When **there was peace in the land** (see *study note on 3:7-11*) before Abimelech, it was for multiples of twenty years (*3:11*, *30*; *5:31*). After Gideon, the lengths were shorter. Israel’s ongoing apostasy led to increased social instability (cp. chs *17–21*).\n\n
8:29	idm29326					 Advanced age is generally a sign of divine blessing, but Gideon was tarnished by a decline of spiritual blessing and leadership.\n\n
8:31	idm29332					 **concubine:** See *study note on 19:1*.\n\n
8:33	idm29340					 Gideon’s ephod (*8:27*) quickly became part of a pagan shrine honoring **images of** the ever-present Canaanite deity **Baal**, here called **Baal-berith** (“Baal of the covenant”). Fundamental to this apostasy were the twin themes of forgetting the Lord and his works and disloyalty to godly leadership. Remembering is basic to biblical, covenantal worship, from the time of the Exodus (*Exod 12:14*, *24*) to the ongoing Christian celebration of the Lord’s Supper (*1 Cor 11:25*). • **loyalty:** See *study note on Judg 1:24*.\n\n
9:1	idm29355					 The reign of Abimelech was the turning point between the comparative rest of the early period of judges (*3:7–8:35*) and the decline of the later years (*10:1–16:31*).\n\n
9:1	idm29363					 **Abimelech**, son of a concubine (*8:31*; see *study note on 19:1*), now argued that he could fulfill Israel’s desire for the kind of royal dynasty rejected by his father. • The lack of any account of a conquest of Shechem, despite Israel’s covenant activities in the city (*Josh 24*), suggests that Shechem’s inhabitants were assimilated into Israel. Abimelech’s **uncles** and his mother might thus have been of non-Israelite heritage.\n\n
9:3	idm29374					 Abimelech’s appeal raised funding from the local **temple of Baal-berith**, the worship center for a mixed Canaanite-Israelite religious cult.\n\n
