Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:19	idm129714					 **I am Gabriel!** Two angels are named in Scripture: Gabriel (*Dan 8:16*; *9:21*) and Michael (*Dan 10:13*; *12:1*; *Jude 1:9*; *Rev 12:7*).\n\n
1:20	idm129727					 **now . . . you will be silent and unable to speak:** This discipline for Zechariah’s lack of faith was also a sign that confirmed the prophecy. The Greek word translated *silent* in *1:22* can also mean “deaf” (*7:22*; cp. *1:62*). • Zechariah is contrasted with Mary, who responded with faith (*1:38*).\n\n
1:24	idm129739					 **went into seclusion for five months:** The reason for this seclusion is unknown and does not seem related to any Old Testament custom or command. Perhaps it was a spiritual retreat to honor God for answered prayer.\n\n
1:26	idm129746					 **Nazareth, a village in Galilee***,* was an insignificant, disreputable little village southwest of the Sea of Galilee (see *John 1:46*).\n\n
1:27	idm129755					 **engaged to be married:** In Jewish culture, marriages were arranged, and engagement was a formal legal contract between two families. Girls were normally married by their mid-teens. • **Joseph, a descendant of King David:** See *Matt 1:1-16*. Joseph’s ancestry is significant because the Messiah was to be a descendant of King David (*2 Sam 7:11-16*; *Isa 9:7*).\n\n
1:31	idm129766					 **you will name him Jesus:** Jesus means “the Lord saves.”\n\n
1:32	idm129773					 These verses echo God’s covenant with David (*2 Sam 7:11-16*), the foundational promise of the coming Messiah (see also *Isa 9:6-7*; *11:1-5*; *Jer 23:5-6*; *33:15-16*; *Ezek 37:24-25*).\n\n
1:35	idm129785					 **The Holy Spirit will come upon you:** Jesus’ conception was miraculous, by **the power of the Most High**. No further detail is provided as to how this happened.\n\n
1:36	idm129793					 **your relative Elizabeth:** The King James Version identifies Elizabeth as Mary’s cousin, but the Greek term is more general.\n\n
1:39	idm129800					 **The hill country of Judea** was 80–100 miles away from Nazareth, at least a four-day journey.\n\n
1:41	idm129807					 **Elizabeth’s child leaped within her:** See *1:15*. John was already announcing the Messiah’s coming. • **Elizabeth was filled with the Holy Spirit:** In the Old Testament, being filled with the Spirit was often associated with a prophetic gift. The Spirit of prophecy was again appearing in Israel (see *1:67*; *2:25*, *27*).\n\n
1:46	idm129819					 Mary’s song is the first of three songs of praise in the birth narrative. It is called the *Magnificat* (“magnifies”), from the first word in the Latin translation. The song has many parallels to Hannah’s prayer in *1 Sam 2:1-10*. The fact that God cares for the oppressed and reverses their fortunes is a common theme throughout Luke’s Gospel. The coming of God’s Kingdom brings salvation to rejected and outcast people.\n\n
1:48	idm129827					 **all generations will call me blessed:** In Middle Eastern culture, honor and shame were extremely important, and one’s legacy to future generations was highly cherished.\n\n
1:51	idm129834					 **His mighty arm** personifies God’s mighty power (see *Ps 98:1*; *Isa 40:10*).\n\n
1:54	idm129843					 Gabriel’s words in *1:32-33* recalled God’s covenant with David; here Mary alluded to God’s covenant with **Abraham** (*Gen 12:1-3*; *17:3-8*). • The coming of Jesus brought glory to Israel and salvation to the Gentiles (see *Luke 2:32*).\n\n
1:59	idm129854					 God commanded every Israelite male to be circumcised when **eight days old** (*Gen 17:9-14*; *Lev 12:3*). **Circumcision** signified the child’s incorporation into the covenant community of Israel. • **They wanted to name him Zechariah:** It was common to name a child after a relative. The family and friends were surprised because John was not the name of any of his relatives.\n\n
1:62	idm129865					 **they used gestures:** Zechariah was mute and deaf (see *study note on 1:20*). Zechariah’s obedience in naming the child **John** confirmed his faith, and his voice and hearing were restored.\n\n
1:66	idm129874					 **the hand of the Lord:** This *anthropomorphism* (describing God with human characteristics, cp. *1:51*) meant that God was at work in John’s life.\n\n
1:67	idm129883					 This second hymn of the birth narrative is called the *Benedictus* (“Blessed” or “Praise”), from the first word of the Latin translation. The hymn expects God’s Messiah to deliver the Israelites from their enemies. Salvation entails physical deliverance and forgiveness of sins (*1:77*).\n\n
1:68	idm129891					 **he has visited and redeemed his people:** This recalls the exodus from Egypt, when God rescued his people from Pharaoh (*Exod 3:7-10*, *17-20*).\n\n
1:69	idm129900					 **He has sent us a mighty Savior** (literally *has raised up a horn of salvation for us*): A “horn of salvation” was the horn of a powerful animal such as a ram or an ox. To “raise up a horn” implies strength and power (see also *Pss 89:24*; *132:17*). • **from the royal line of his servant David:** See *study note on Luke 1:32-33*.\n\n
1:71	idm129912					 **saved from our enemies:** The people of Israel hoped for rescue from their physical enemies, the Romans; Jesus brought salvation from sin, Satan, and death.\n\n
1:76	idm129919					 **And you, my little son:** Zechariah turned from speaking about the coming Messiah to address his newborn son, John, who would prepare the Messiah’s way. • **called the prophet of the Most High:** John was the last and greatest in the line of Old Testament prophets (see *7:28*). • **prepare the way for the Lord:** See *Isa 40:3*.\n\n
1:78	idm129930					 **the morning light from heaven is about to break upon us:** The Messiah is identified in the Old Testament as a light shining in darkness (*Isa 9:2*; *42:6-7*; *49:6*; *Mal 4:2*).\n\n
1:80	idm129941					 **John grew up and became strong in spirit:** Cp. *2:40*, *52*; *1 Sam 2:21*, *26*; *3:19*. • John probably **lived in the wilderness** west of the Jordan River and southeast of Jerusalem. It was a place of testing (*Deut 8:2*; *Pss 78*, *95*, *107*) as well as spiritual retreat and preparation (*Exod 3*; *1 Kgs 19:4-6*, *11-18*; *Isa 40:3*).\n\n
2:1	idm129962					 Having described John’s birth, Luke gives a parallel account of Jesus’ birth, with emphasis on its lowliness. Although he was the glorious Messiah, Jesus entered the world in humble circumstances.\n\n
2:1	idm129968					 Caesar **Augustus***,* whose given name was Octavian, ruled the **Roman Empire** from 27 BC to AD 14. Prior to his time, Rome was a republic ruled by a senate. The Roman senate gave Augustus supreme authority as **emperor***,* and the republic became an empire. Augustus secured the empire’s borders and established the *Pax Romana* (“Roman Peace”), a period of unprecedented stability and prosperity in the Mediterranean world. • **A census** registered the people for tax purposes.\n\n
2:2	idm129983					 **Quirinius was governor of Syria:** Quirinius held this post AD 6–9. In 6–4 BC, Quirinius also had authority over Judea, possibly through some kind of joint rule. He may have begun the census. Historical accounts mention three other censuses at that time (in Syria, Gaul, and Spain), and there was no reason not to have one in Judea, though it is not mentioned in secular records. Jesus was born around 6–4 BC, before Herod the Great died in 4 BC (see *Matt 2:1-19*).\n\n
2:3	idm129995					 Since **Joseph was a descendant of King David***,* he returned to David’s hometown of **Bethlehem** (*1 Sam 17:12*, *58*; *20:6*), a tiny village **in Judea** five miles south of Jerusalem, where *Mic 5:2* predicted that the Messiah would be born.\n\n
2:5	idm130009					 **Mary, to whom he was engaged:** See *study note on 1:27*.\n\n
2:7	idm130017					 **wrapped him snugly in strips of cloth:** This common practice showed motherly love and care (see *Ezek 16:4*). • **A manger** was a feeding trough for animals. • **no lodging available for them:** This is a more accurate translation than the traditional “no room in the inn.” The word translated *lodging* does not mean an inn (there were no inns in tiny Bethlehem), but either a guest room in a private house or a public shelter for travelers. Since there was no normal lodging, Joseph and Mary moved to an area reserved for animals.\n\n
2:8	idm130028					 **Shepherds** were sometimes portrayed in Judaism as drifters and dishonest troublemakers. This stereotype was not universal, however; in the Old Testament, shepherds are usually viewed positively (e.g., *Ps 23:1*). Jesus came to common people such as these poor and humble peasants. • **staying in the fields:** This suggests warmer months of the year, perhaps March through November, though some shepherds stayed out year-round. The actual month of Jesus’ birth is unknown. • They were **guarding their flocks** against thieves and wild animals.\n\n
2:9	idm130038					 **terrified:** As with Zechariah and Mary, the angelic presence was glorious and frightening. The angel told the shepherds, **“Don’t be afraid”** (cp. *1:11-13*, *28-30*). • **I bring you good news:** This verb (Greek euangelizō*,* “I evangelize”) is from the same root as the word for “Good News” (Greek euangelion*,* sometimes translated *gospel;* e.g., *Gal 2:5*, *7*, *14*). Isaiah’s prophecies describe God’s salvation as good news (see, e.g., *Isa 52:7*; *61:1*). • **to all people** (literally *to all the people*): In Luke’s writings, “the people” (grammatical singular) always refers to the people of Israel. The shepherds were being told that Israel’s salvation had arrived. It would ultimately go to all nations.\n\n
2:11	idm130061					 **The Messiah** (Greek Christos*,* a translation of Hebrew *mashiakh*) means “Anointed One” and refers to the coming savior from David’s line (see *study note on 1:32-33*). As the Good News moved from a Jewish context to the Gentile world, Christians began to use Christos less as a title and more as a name.\n\n
2:12	idm130073					 **this sign:** Shepherds would appreciate the paradox and incongruity between the security of **strips of cloth** and the lowly circumstances of **lying in a manger**. Seeing a baby in such a setting was very unusual—a fitting sign that God was at work.\n\n
2:13	idm130082					 **The armies of heaven** reveal God’s sovereign power and authority (*2 Kgs 6:17*; *Ps 148:2*). “Lord of Heaven’s Armies” is a common Old Testament name for God (e.g., *1 Sam 1:11*; *17:45*; *2 Sam 7:8*; *Isa 5:16*; *Rom 9:29*; *Jas 5:4*).\n\n
2:14	idm130097					 **Glory to God in highest heaven:** This short hymn is known as the *Gloria in excelsis Deo* from the first line of the Latin translation. The Messiah’s coming brings glory to God in the heavens and peace to humans on earth. • **peace on earth to those with whom God is pleased:** Peace indicates total well-being, not just the absence of hostility. The traditional translation, “on earth peace, good will toward men” (KJV), is based on the reading of some late manuscripts. The NLT text follows more reliable early manuscripts. Peace comes to the recipients of God’s grace.\n\n
2:19	idm130106					 **Mary kept all these things in her heart:** Perhaps Mary reflected on the significance of these events and wondered about Jesus’ destiny. It is also possible that Luke says this because Mary was his source of information on these events.\n\n
2:20	idm130113					 **Glorifying and praising God** are major themes throughout Luke’s Gospel (e.g., *1:64*; *2:13*, *28*; *5:25-26*; *7:16*; *13:13*; *17:15*, *18*; *18:43*; *19:37*; *23:47*; *24:53*).\n\n
2:21	idm130132					 **Eight days later . . . circumcised:** See *study note on 1:59*.\n\n
2:22	idm130140					 **time for their purification offering:** The law of Moses prescribed a forty-day period of ritual purification for women following childbirth (*Lev 12*), after which an offering was made (*Luke 2:24*). • **to present him to the Lord:** Every firstborn, whether human or animal, was to be offered to the Lord; humans were bought back with a redemption price (see *Exod 13:1-2*, *15*; *34:19-20*; *Num 3:11-13*; *18:15-16*; *Neh 10:35-36*).\n\n
2:24	idm130156					 **a pair of turtledoves or two young pigeons:** This quote from *Lev 12:8* pertains to the purification ceremony after childbirth; Joseph and Mary offered the sacrifice prescribed for the poor.\n\n
2:25	idm130164					 **Simeon** was **righteous and devout***,* like Zechariah and Elizabeth (*1:6*). They represent the righteous remnant of Israel that awaited God’s salvation (*Isa 10:20-22*). Some have assumed that Simeon was a priest; the text says only that he was a devout **man in Jerusalem**. • **eagerly waiting for the Messiah to come and rescue Israel** (literally *awaiting Israel’s consolation)*: This is an allusion to *Isa 40:1*, which promised comfort to Israel after returning from exile. • **The Holy Spirit was upon him:** See *study note on Luke 1:41*.\n\n
2:26	idm130181					 **the Lord’s Messiah** (or *the Lord’s Anointed*): This title, often used of David, came to refer to the Messiah, who would come from David’s line.\n\n
2:27	idm130189					 **to the Temple:** This was the Temple compound, not the sanctuary. See *study note on 1:8-9*.\n\n
2:29	idm130197					 This third great hymn of the birth narrative is called the *Nunc dimittis* (“now dismiss”), from the first words of the Latin translation. The hymn praises God for allowing Simeon to see God’s salvation.\n\n
2:30	idm130204					 **I have seen your salvation:** The phrase echoes *Isa 52:12*.\n\n
2:31	idm130212					 The grammatical plural of **people** means all people, Jews and Gentiles (cp. *study note on 2:9-10*).\n\n
2:32	idm130220					 The prophet Isaiah predicted that the coming Kingdom of God would bring salvation to all **the nations** (*Isa 42:6-7*; *49:6*). • **the glory of your people Israel!** This quote from *Isa 46:13* says that God’s salvation will bring glory to Israel. Israel’s role in the Old Testament was to bring glory to God by revealing God’s light to the nations.\n\n
2:34	idm130231					 **to cause many in Israel to fall:** Many Israelites rejected Jesus as the Messiah (see *Isa 8:14-15*). • **a sign from God:** See *Luke 11:29-30*; cp. *Isa 8:18*.\n\n
2:35	idm130242					 **the deepest thoughts of many hearts:** Israel’s true heart—whether for God or against him—would be revealed through their response to Jesus. • **a sword will pierce your very soul:** Mary would experience great pain at seeing her son rejected and dying on the cross.\n\n
2:36	idm130250					 **Anna** is the Greek equivalent of the Hebrew name Hannah, Samuel’s mother (*1 Sam 1–2*). Jewish tradition identified seven Old Testament women as prophets: Sarah, Miriam, Deborah, Hannah, Abigail, Huldah, and Esther. Anna was another prophetic witness to Jesus’ identity as the Messiah. • **The tribe of Asher***,* one of the ten northern tribes of Israel, was named after Jacob’s eighth son (*Gen 30:12-13*). Most of those who returned from Babylonian exile were from the tribe of Judah; other Israelites also knew their tribal ancestry in Jesus’ day. For instance, the apostle Paul was from the tribe of Benjamin (*Phil 3:5*).\n\n
2:37	idm130262					 **she lived as a widow to the age of eighty-four:** In the ancient world, great age was associated with wisdom and honor. • **She never left the Temple:** This is probably hyperbole; we might say, “She was there all the time,” reflecting her total dedication to God.\n\n
2:40	idm130270					 **filled with wisdom, and God’s favor was on him** (cp. *1:80*; *2:52*): The twin statements about Jesus’ wisdom (*2:40*, *52*) frame the story about Jesus’ extraordinary wisdom at an early age.\n\n
2:41	idm130281					 Jesus’ visit to Jerusalem when he was twelve is the only account from Jesus’ childhood recorded in the Gospels. Its main theme is Jesus’ early spiritual insight, including his growing awareness both of his unique father-son relationship with God and of his unique mission.\n\n
2:41	idm130287					 **Every year . . . the Passover festival:** Passover, celebrating Israel’s deliverance from slavery in Egypt, was one of three great annual festivals that Jewish men were expected to attend (*Exod 23:14-17*; *Deut 16:16*). Jesus’ family was devout and observant.\n\n
2:42	idm130296					 **Jesus was twelve years old:** A Jewish boy entered into his covenant responsibilities at age thirteen (the *bar mitzvah* ceremony developed later to express this custom). With this visit, Jesus’ parents were preparing him to fulfill his role in the covenant community.\n\n
2:44	idm130304					 **they assumed he was among the other travelers:** Joseph and Mary were probably traveling with a large caravan of relatives and friends from Galilee. Jesus probably spent a lot of time with his friends and relatives, so his parents were not worried at first.\n\n
2:46	idm130311					 The **three days** probably included one day traveling from Jerusalem, one day traveling back, and one day searching. • **in the Temple:** He was in the Temple compound, not the sanctuary. • **listening to them and asking questions:** Jesus was in the role of a student. In rabbinic instruction, a teacher responded to a student’s question with a series of counter-questions. Jesus’ insightful questions and answers amazed the teachers.\n\n
2:47	idm130320					 **amazed at his understanding and his answers:** Jesus fulfilled *Isa 11:2*.\n\n
2:49	idm130328					 **Didn’t you know that I must be in my Father’s house?** Jesus was aware that his greatest loyalty belonged to his Father in heaven.\n\n
2:51	idm130335					 Although Jesus recognized his relationship to his heavenly Father, he **was obedient to** his earthly parents.\n\n
3:1	idm130342					 After the birth narrative, Luke sets the stage for Jesus’ public ministry. He tells about the ministry of John the Baptist as forerunner of the Messiah and Jesus’ baptism, genealogy, and temptation.\n\n
3:1	idm130348					 **the fifteenth year of the reign of Tiberius:** Tiberius Caesar became co-emperor with his stepfather Caesar Augustus in AD 11 and full emperor in AD 14, reigning until AD 37. Depending on which date Luke is referring to, John’s public ministry began around AD 26/27 or AD 29/30; Jesus began his own ministry shortly thereafter. • **Pilate:** Pontius Pilate was governor of Judea from AD 26–36 (see “*Pontius Pilate*” Profile). • **Herod Antipas:** See “*Herod Antipas*” Profile. • Antipas’s half **brother Philip***,* another son of Herod the Great, was **ruler** (literally *tetrarch*) of the region northeast of Galilee from 4 BC until his death in AD 34. *Tetrarch* means “the ruler of a fourth of a kingdom”; the term came to mean any minor ruler. Philip the Tetrarch was a half brother of both Antipas and Herod Philip (*Matt 14:3*; *Mark 6:17*).\n\n
3:2	idm130374					 **Annas and Caiaphas were the high priests:** Annas was high priest AD 6–15 and was deposed by the Romans; his son-in-law Caiaphas was the current high priest (AD 18–36). Luke lists both names because Annas still wielded significant power behind the scenes (see *John 18:13-14*, *24*; *Acts 4:6*). • **a message from God came to John:** John’s calling as a prophet was similar to that of the Old Testament prophets (see, e.g., *Isa 6*; *Jer 1*).\n\n
3:3	idm130389					 **people should be baptized to show that they had repented of their sins and turned to God:** John seems to have adapted the practice of baptism from Jewish rites using water to cleanse, or set apart, people and objects for God’s service (cp. *Lev 8:6*). John called people to repent of their sins and prepare spiritually for the Messiah’s coming. Their baptism publicly demonstrated their repentance and spiritual cleansing.\n\n
3:4	idm130397					 The quotation is from *Isa 40:3-5* (Greek version); it speaks of God’s delivering the Jews from exile in Babylon. After the Jews had returned from exile (*Ezra 1–2*), the passage became associated with God’s end-time salvation. John shouted **in the wilderness** to prepare God’s people for the Lord’s coming. God’s salvation is portrayed as a new exodus, bringing deliverance like the first exodus from Egypt. • **Clear the road for him! . . . the rough places made smooth:** The image reflects the Middle Eastern practice of preparing a road at the approach of a king, something like “rolling out the red carpet” (cp. *Luke 19:36-38*).\n\n
3:7	idm130408					 God’s **coming wrath** is the judgment for all who reject the gospel. Israel as a nation would experience this wrath in the destruction of Jerusalem in AD 70 (see *21:20-23*).\n\n
3:8	idm130417					 **we are descendants of Abraham:** Some Jews believed that their descent from Abraham guaranteed their salvation (see *John 8:33-39*; *Acts 7:2*; *Rom 4:1*). • **That means nothing: **God had selected the Israelites as his people, and he could reject them and **create children of Abraham from these very stones** if he chose (cp. *Hos 1:3-9*; *Rom 9:6-8*, *27-28*; *11:17-21*).\n\n
3:9	idm130433					 **every tree that does not produce good fruit:** Israel would be judged as an unfruitful vineyard (see *Isa 5:1-7*; cp. *Luke 13:7-9*; *20:9-19*).\n\n
3:11	idm130443					 **two shirts:** The Greek word refers to a long shirt worn next to the skin. Even the smallest surplus should be shared with others in need.\n\n
3:12	idm130450					 **corrupt tax collectors:** The word for “corrupt” is not in the Greek, but it accurately expresses the connotation that “tax collector” had for first-century readers. They despised tax collectors, who were notoriously corrupt and worked for the hated Roman authorities.\n\n
3:14	idm130457					 These **soldiers** were probably not Roman, but local Jewish troops under the authority of Herod Antipas. They might have been assigned to protect the tax collectors. John does not condemn either tax collectors or soldiers but calls them to honesty and integrity.\n\n
3:16	idm130464					 **I’m not even worthy to be his slave and untie the straps of his sandals:** The untying of sandals was done only by slaves (to make this connection clear, the NLT adds *be his slave and*). John thus greatly honored the Messiah. • **baptize you with the Holy Spirit and with fire:** The Old Testament prophets predicted that in the last days, God would pour out his Spirit on his people (*Isa 32:15*, *Ezek 36:28-29*; *Joel 2:28*). This prophecy was at least partially fulfilled on the day of Pentecost (*Acts 2*). Fire is an image of judgment (see *Luke 3:9*); it also has the power to cleanse and refine God’s people (see *1 Cor 3:10-15*; cp. *Isa 4:4*; *Mal 3:2*).\n\n
3:17	idm130481					 After being harvested, the kernels of **wheat** would be beaten off the stalks and then tossed in the air with a winnowing fork **to separate** them from **the chaff**. The heavy grain would fall to the ground as the lighter chaff blew away. This is an image of separation for judgment. • **never-ending fire:** See *Isa 66:24*.\n\n
3:19	idm130492					 **Herod Antipas, the ruler of Galilee***,* divorced his first wife and married **Herodias***,* the wife of his half **brother** Herod Philip. When John **publicly criticized** Herod for this sin, Herod imprisoned and later executed him (cp. *9:9*; *Mark 6:16-29*). Herod’s execution of John is also recorded by the Jewish historian Josephus (*Antiquities* 18.5.2).\n\n
3:21	idm130507					 Jesus’ baptism marked the beginning of his public ministry and his anointing as the Messiah (the “Anointed One”). The voice of God from heaven confirmed Jesus’ identity and mission.\n\n
3:21	idm130513					 **As he was praying:** Luke emphasizes Jesus’ trust and reliance on God in prayer (*5:16*; *6:12*; *9:18*, *28*; *11:1*; *22:32*, *41*, *44*; *23:34*, *46*). • **the heavens opened:** This image was a sign of God’s presence (*Isa 64:1*), divine revelation (*Ezek 1:1*; *John 1:51*), and the end of an age (*Rev 4:1*; *15:5*; *19:11*).\n\n
3:22	idm130537					 The Spirit might have looked **like a dove**, or perhaps it **descended** in a dove-like manner. • **You are my dearly loved Son, and you bring me great joy:** This statement resonates with *Ps 2:7* and *Isa 42:1*. The former identifies Jesus as the Messiah from David’s line; the latter indicates his role as servant of the Lord. Jesus’ identity was again declared from heaven at his transfiguration (*Luke 9:35*).\n\n
3:23	idm130549					 This genealogy reverses Matthew’s order (*Matt 1:1-17*). Luke lists Jesus’ lineage back to Adam, possibly to show Jesus’ connection with all humanity as the Son of God (*Luke 3:38*). Matthew’s genealogy descends from Abraham to Joseph, highlighting Jesus’ status as the rightful heir of David’s throne and the recipient of God’s promises to Abraham. The great differences between the two genealogies have led some to propose that Luke’s genealogy is that of Mary (see *study note on 3:23*), who was probably among Luke’s primary sources.\n\n
3:23	idm130558					 **Jesus was about thirty years old:** This is the only reference in the New Testament to Jesus’ age during his public ministry, and it is an approximation. Jesus was born 6~4 BC (see *study note on 2:2*) and began his ministry AD 27~29 (see *study note on 3:1*), so Jesus was evidently 31~35 years old **when he began his public ministry**. • **known as the son of Joseph:** Jesus was the legal but not the biological son of Joseph. • **Joseph was the son of Heli:** If this is actually Mary’s genealogy (see *study note on 3:23-38*), then Joseph was Heli’s son-in-law, a possible understanding of the Greek sentence.\n\n
3:27	idm130573					 **Zerubbabel** was the governor of Judea appointed by the Persians when the Jews returned from Babylonian exile. He supervised the rebuilding of the Temple (*Ezra 3:2*, *8*).\n\n
3:31	idm130582					 **Nathan** was David’s third son, born to him in Jerusalem (*2 Sam 5:14*); he is not to be confused with Nathan the prophet (*2 Sam 7:2*).\n\n
3:32	idm130591					 **Boaz** was the husband of Ruth the Moabite (see *Ruth 2–4*).\n\n
3:38	idm130599					 **Seth** was the third son of Adam and Eve, born after Cain murdered Abel and God banished him (*Gen 4:25-26*). • **Adam was the son of God:** Adam had no earthly father since God created him. In the temptation that follows, Satan repeatedly says to Jesus, “If you are the Son of God. . . .” Adam, the first son of God, failed when tested, but Jesus, the Son of God in the fullest sense, successfully resisted temptation.\n\n
4:1	idm130608					 Satan tempted Jesus to bypass his Father’s plan of salvation by taking power and glory for himself. The forty-day temptation in the wilderness parallels Israel’s forty years of testing in the wilderness. Israel failed when tested, but Jesus was victorious.\n\n
4:2	idm130614					 **tempted by the devil:** The term diabolos is a Greek translation of the Hebrew *satan*, meaning “accuser” or “adversary” (*1 Chr 21:1*; *Job 1:1–2:13*; *Zech 3:1-2*). Luke uses both terms (“devil,” *Luke 4:3*, *6*, *13*; *8:12*; “Satan,” *10:18*; *11:18*; *13:16*; *22:3*, *31*). Adam and Eve were tested by Satan and failed; Jesus, the second Adam, resisted temptation and thus reversed the judgment against Adam and Eve.\n\n
4:3	idm130635					 **If you are the Son of God:** Both Israel and Adam are identified as God’s son (*3:38*; *Exod 4:22-23*; *Hos 11:1*). Jesus, the Son of God in the fullest sense, succeeded where Adam and Israel failed.\n\n
4:4	idm130645					 **People do not live by bread alone:** Israel complained constantly about hunger in the wilderness, but Jesus depended on God’s strength to sustain him.\n\n
4:6	idm130652					 **they are mine to give:** The New Testament elsewhere describes Satan’s limited rule over the present world order (*John 12:31*; *14:30*; *16:11*; *Eph 2:2*; *1 Jn 5:19*).\n\n
4:8	idm130664					 **You must worship the** Lord** your God and serve only him:** Israel turned to idolatry when suffering hardship in the wilderness (*Deut 9:12*). Jesus refused to worship Satan.\n\n
4:10	idm130674					 Having been repulsed twice by Scripture, the devil now quoted Scripture to Jesus, citing a passage that assures God’s people of his protection.\n\n
4:12	idm130680					 **You must not test the** Lord** your God:** In the wilderness, Israel constantly tested God’s faithfulness, but Jesus responded with complete trust in God.\n\n
4:13	idm130689					 **The next opportunity** might have been Judas’s betrayal (*22:3-6*, *21-22*, *47-48*); the supreme test came at Gethsemane (*22:39-46*).\n\n
4:14	idm130700					 **Jesus returned to Galilee:** The story of Jesus’ ministry in Galilee begins here, and continues through *9:50*. • **filled with the Holy Spirit’s power:** At his baptism, Jesus was anointed and empowered to accomplish his role as the Messiah (see *3:22*; *4:1*, *14*, *18*).\n\n
4:16	idm130713					 Jesus’ sermon in Nazareth previewed his whole public ministry. Jesus returned to his hometown synagogue to announce the good news that God’s salvation had now arrived. The people were pleased until Jesus reminded them that God reaches out to Gentiles as well as to Jews. The infuriated crowd then attempted to kill him.\n\n
4:18	idm130719					 The **time of the** Lord**’s favor** refers to the Year of Jubilee (*Lev 25:8-55*), when debts were erased, slaves were freed, and land was returned to its original owners. In *Isa 61*, the Year of Jubilee is a metaphor for God’s salvation.\n\n
4:21	idm130730					 **has been fulfilled:** Jesus announced that because he was present, the new age of salvation had arrived. • **this very day!** Literally *today;* cp. *2:11*; *5:26*; *19:9*; *23:43*.\n\n
